"symbiont","host"
"S12","H12"
"S14","H12"
"S31","H40"
"S32","H9"
"S34","H29"
"S35","H30"
"S37","H38"
"S39","H12"
"S40","H12"
"S41","H42"
"S42","H12"
"S43","H47"
"S45","H49"
"S47","H51"
"S48","H52"
"S49","H53"
"S50","H23"
"S50","H25"
"S51","H23"
"S51","H25"
"S53","H60"
"S53","H61"
"S54","H56"
"S55","H57"
"S56","H12"
"S57","H62"
"S58","H69"
"S59","H63"
"S60","H64"
"S61","H12"
"S62","H12"
"S63","H67"
"S64","H68"
"S65","H12"
"S65","H23"
"S65","H25"
"S66","H12"
"S66","H23"
"S66","H25"
"S67","H69"
"S68","H70"
"S69","H71"
"S70","H72"
"S71","H73"
"S72","H74"
