"symbiont","host"
"S20","H35"
"S25","H24"
"S26","H18"
"S32","H18"
"S35","H26"
"S39","H38"
"S41","H40"
"S46","H45"
"S47","H46"
"S49","H6"
"S50","H47"
"S51","H49"
"S55","H23"
"S57","H18"
"S60","H18"
"S61","H18"
"S62","H23"
"S63","H23"
"S64","H42"
"S64","H53"
"S65","H55"
"S66","H59"
"S68","H61"
"S69","H62"
"S70","H56"
"S71","H63"
"S72","H6"
"S72","H23"
"S73","H6"
"S73","H23"
"S74","H56"
"S75","H6"
"S75","H56"
"S77","H66"
"S78","H54"
"S78","H67"
"S79","H64"
"S80","H64"
"S81","H70"
"S82","H71"
"S83","H75"
"S83","H76"
"S84","H72"
"S85","H73"
"S86","H74"
