"symbiont","host"
"S30","H21"
"S31","H51"
"S32","H22"
"S39","H29"
"S45","H13"
"S46","H44"
"S49","H45"
"S51","H48"
"S52","H49"
"S53","H13"
"S54","H13"
"S55","H28"
"S56","H28"
"S58","H27"
"S59","H27"
"S60","H53"
"S61","H55"
"S63","H54"
"S64","H54"
"S65","H69"
"S65","H71"
"S66","H13"
"S66","H65"
"S67","H68"
"S68","H69"
"S69","H29"
"S70","H29"
"S71","H56"
"S71","H71"
"S72","H13"
"S73","H70"
"S74","H13"
"S75","H13"
"S76","H56"
"S76","H71"
"S77","H72"
"S78","H57"
"S79","H75"
"S80","H76"
"S81","H57"
"S82","H57"
