"symbiont","host"
"S143","H324"
"S172","H692"
"S176","H326"
"S176","H892"
"S204","H274"
"S208","H120"
"S226","H145"
"S227","H309"
"S230","H324"
"S248","H231"
"S252","H667"
"S256","H239"
"S267","H489"
"S269","H717"
"S283","H382"
"S285","H276"
"S303","H305"
"S305","H568"
"S306","H281"
"S307","H1056"
"S307","H1057"
"S311","H310"
"S321","H325"
"S322","H442"
"S322","H582"
"S322","H690"
"S324","H465"
"S325","H283"
"S326","H283"
"S327","H228"
"S333","H337"
"S352","H595"
"S354","H711"
"S355","H360"
"S356","H905"
"S358","H361"
"S368","H306"
"S370","H381"
"S371","H470"
"S372","H442"
"S372","H648"
"S372","H690"
"S382","H402"
"S383","H345"
"S383","H403"
"S384","H383"
"S393","H540"
"S396","H423"
"S399","H426"
"S400","H427"
"S404","H429"
"S406","H398"
"S413","H320"
"S414","H694"
"S416","H726"
"S417","H776"
"S418","H776"
"S418","H795"
"S420","H659"
"S421","H737"
"S425","H368"
"S426","H368"
"S430","H382"
"S433","H667"
"S435","H457"
"S436","H458"
"S437","H459"
"S440","H462"
"S443","H478"
"S443","H908"
"S444","H465"
"S454","H797"
"S459","H435"
"S459","H476"
"S460","H751"
"S463","H487"
"S464","H64"
"S468","H491"
"S474","H515"
"S474","H516"
"S477","H503"
"S478","H569"
"S480","H377"
"S483","H786"
"S485","H508"
"S487","H513"
"S490","H489"
"S491","H687"
"S492","H517"
"S493","H518"
"S494","H519"
"S497","H522"
"S499","H323"
"S501","H614"
"S501","H839"
"S502","H525"
"S503","H538"
"S503","H730"
"S503","H1046"
"S504","H526"
"S508","H529"
"S509","H413"
"S513","H532"
"S514","H533"
"S516","H120"
"S517","H385"
"S517","H442"
"S517","H690"
"S518","H385"
"S518","H442"
"S518","H829"
"S522","H783"
"S524","H540"
"S532","H535"
"S533","H247"
"S534","H247"
"S535","H489"
"S537","H470"
"S538","H470"
"S539","H555"
"S539","H982"
"S540","H566"
"S543","H64"
"S544","H569"
"S545","H570"
"S547","H576"
"S554","H583"
"S555","H586"
"S556","H453"
"S556","H587"
"S558","H382"
"S559","H382"
"S560","H404"
"S562","H737"
"S563","H64"
"S563","H737"
"S564","H688"
"S565","H385"
"S565","H582"
"S566","H484"
"S567","H484"
"S570","H301"
"S571","H301"
"S572","H1059"
"S574","H64"
"S574","H116"
"S576","H321"
"S578","H283"
"S580","H480"
"S581","H480"
"S582","H605"
"S583","H367"
"S583","H606"
"S584","H563"
"S587","H450"
"S588","H695"
"S589","H665"
"S590","H610"
"S591","H541"
"S594","H711"
"S597","H752"
"S597","H753"
"S599","H620"
"S601","H603"
"S601","H894"
"S601","H895"
"S605","H625"
"S606","H660"
"S607","H660"
"S608","H904"
"S609","H794"
"S611","H627"
"S612","H628"
"S613","H541"
"S614","H541"
"S616","H796"
"S618","H1075"
"S620","H640"
"S621","H642"
"S623","H644"
"S625","H145"
"S629","H247"
"S630","H247"
"S632","H120"
"S633","H542"
"S635","H653"
"S636","H654"
"S637","H773"
"S637","H774"
"S638","H286"
"S638","H655"
"S640","H657"
"S641","H658"
"S642","H659"
"S643","H542"
"S644","H542"
"S645","H530"
"S646","H480"
"S647","H64"
"S649","H468"
"S650","H468"
"S654","H1068"
"S655","H967"
"S656","H967"
"S656","H968"
"S658","H682"
"S660","H684"
"S661","H552"
"S661","H800"
"S661","H801"
"S662","H309"
"S663","H309"
"S664","H385"
"S664","H688"
"S665","H990"
"S665","H991"
"S665","H1042"
"S665","H1043"
"S666","H691"
"S667","H692"
"S668","H413"
"S669","H64"
"S669","H413"
"S670","H64"
"S670","H738"
"S670","H816"
"S671","H699"
"S673","H64"
"S674","H701"
"S675","H702"
"S676","H663"
"S677","H64"
"S678","H703"
"S679","H704"
"S681","H666"
"S681","H765"
"S682","H666"
"S682","H764"
"S684","H637"
"S685","H637"
"S686","H1068"
"S686","H1069"
"S687","H1068"
"S687","H1069"
"S688","H374"
"S688","H709"
"S689","H710"
"S690","H711"
"S691","H715"
"S693","H609"
"S694","H609"
"S696","H993"
"S696","H994"
"S697","H64"
"S698","H228"
"S700","H655"
"S701","H655"
"S702","H719"
"S703","H720"
"S705","H747"
"S705","H748"
"S706","H565"
"S706","H694"
"S707","H565"
"S707","H694"
"S708","H722"
"S709","H723"
"S711","H582"
"S712","H925"
"S712","H926"
"S713","H695"
"S714","H729"
"S715","H480"
"S717","H734"
"S718","H735"
"S720","H737"
"S721","H401"
"S721","H739"
"S722","H629"
"S724","H64"
"S725","H742"
"S726","H473"
"S728","H450"
"S729","H450"
"S731","H1037"
"S731","H1038"
"S732","H754"
"S733","H757"
"S734","H582"
"S735","H760"
"S736","H64"
"S736","H980"
"S736","H1063"
"S737","H64"
"S737","H980"
"S738","H64"
"S738","H868"
"S739","H485"
"S740","H485"
"S741","H763"
"S742","H764"
"S743","H765"
"S744","H766"
"S745","H767"
"S746","H768"
"S747","H404"
"S748","H404"
"S749","H769"
"S751","H680"
"S753","H781"
"S754","H921"
"S755","H785"
"S756","H786"
"S759","H789"
"S760","H307"
"S760","H790"
"S762","H792"
"S763","H793"
"S764","H794"
"S765","H563"
"S768","H321"
"S769","H321"
"S770","H776"
"S770","H795"
"S771","H796"
"S773","H845"
"S773","H846"
"S774","H802"
"S775","H803"
"S776","H523"
"S777","H523"
"S778","H480"
"S779","H480"
"S780","H807"
"S781","H808"
"S782","H809"
"S785","H810"
"S786","H811"
"S787","H612"
"S787","H812"
