"symbiont","host"
"S18","H17"
"S19","H49"
"S21","H6"
"S27","H61"
"S28","H38"
"S28","H51"
"S29","H31"
"S30","H26"
"S30","H32"
"S30","H46"
"S32","H19"
"S33","H19"
"S35","H33"
"S36","H33"
"S38","H42"
"S39","H63"
"S42","H6"
"S42","H34"
"S43","H48"
"S45","H49"
"S46","H52"
"S47","H53"
"S48","H41"
"S48","H54"
"S49","H57"
"S49","H58"
"S49","H76"
"S52","H64"
"S53","H71"
"S54","H69"
"S56","H16"
"S57","H13"
"S57","H16"
"S58","H77"
"S59","H78"
"S60","H16"
"S61","H13"
"S61","H16"
"S62","H79"
"S63","H39"
"S63","H40"
"S64","H39"
"S64","H40"
"S65","H80"
"S66","H81"
"S67","H55"
"S68","H55"
"S69","H86"
"S70","H87"
