"symbiont","host"
"S25","H7"
"S34","H30"
"S36","H42"
"S42","H31"
"S44","H33"
"S45","H34"
"S45","H60"
"S47","H74"
"S49","H78"
"S50","H43"
"S52","H49"
"S53","H30"
"S54","H52"
"S55","H53"
"S56","H43"
"S56","H74"
"S59","H58"
"S59","H62"
"S60","H61"
"S61","H48"
"S62","H48"
"S63","H48"
"S64","H62"
"S65","H36"
"S66","H36"
"S67","H62"
"S68","H62"
"S69","H69"
"S70","H71"
"S71","H72"
"S72","H73"
"S73","H60"
"S74","H60"
"S75","H74"
"S76","H43"
"S76","H75"
"S77","H57"
"S77","H76"
"S78","H77"
"S79","H78"
"S80","H68"
"S80","H70"
"S81","H68"
"S81","H70"
"S82","H80"
"S83","H81"
"S84","H79"
"S85","H79"
