"symbiont","host"
"S43","H155"
"S51","H37"
"S51","H166"
"S51","H167"
"S61","H69"
"S64","H39"
"S65","H48"
"S66","H49"
"S70","H102"
"S72","H53"
"S79","H179"
"S79","H180"
"S80","H72"
"S80","H147"
"S83","H118"
"S85","H72"
"S85","H108"
"S85","H138"
"S85","H147"
"S86","H68"
"S89","H14"
"S91","H90"
"S93","H115"
"S93","H166"
"S94","H52"
"S94","H68"
"S94","H87"
"S97","H78"
"S98","H79"
"S99","H35"
"S100","H84"
"S101","H95"
"S102","H37"
"S102","H112"
"S102","H113"
"S103","H37"
"S103","H112"
"S103","H113"
"S104","H87"
"S105","H39"
"S107","H14"
"S109","H100"
"S110","H133"
"S111","H68"
"S111","H105"
"S112","H106"
"S113","H52"
"S113","H68"
"S113","H107"
"S114","H57"
"S118","H110"
"S119","H72"
"S120","H72"
"S121","H27"
"S122","H122"
"S123","H37"
"S123","H105"
"S123","H113"
"S123","H147"
"S124","H161"
"S125","H120"
"S126","H120"
"S128","H173"
"S128","H174"
"S129","H99"
"S130","H129"
"S131","H63"
"S131","H110"
"S131","H130"
"S132","H143"
"S133","H99"
"S134","H165"
"S134","H171"
"S134","H172"
"S135","H118"
"S135","H166"
"S135","H167"
"S136","H118"
"S136","H166"
"S136","H167"
"S137","H65"
"S138","H98"
"S139","H98"
"S141","H14"
"S141","H27"
"S142","H73"
"S143","H73"
"S144","H31"
"S145","H31"
"S146","H108"
"S146","H147"
"S147","H72"
"S147","H138"
"S147","H154"
"S148","H35"
"S150","H27"
"S151","H27"
"S154","H35"
"S155","H27"
"S156","H27"
"S156","H65"
"S157","H27"
"S158","H27"
"S159","H27"
"S160","H105"
"S161","H37"
"S161","H113"
"S161","H154"
"S162","H14"
"S163","H14"
"S163","H27"
"S164","H14"
"S165","H14"
"S166","H88"
"S166","H159"
"S167","H160"
"S168","H161"
"S169","H162"
"S170","H162"
"S171","H160"
"S171","H169"
"S171","H175"
"S172","H88"
"S172","H170"
"S172","H176"
"S173","H14"
"S174","H14"
