"symbiont","host"
"S43","H137"
"S46","H21"
"S46","H141"
"S48","H58"
"S53","H108"
"S72","H229"
"S82","H62"
"S82","H175"
"S82","H226"
"S83","H62"
"S83","H226"
"S89","H114"
"S89","H148"
"S97","H58"
"S98","H219"
"S98","H251"
"S105","H143"
"S110","H63"
"S111","H64"
"S119","H72"
"S125","H79"
"S130","H81"
"S130","H130"
"S131","H298"
"S134","H78"
"S141","H79"
"S142","H57"
"S144","H299"
"S145","H58"
"S146","H255"
"S147","H86"
"S148","H137"
"S150","H214"
"S150","H215"
"S150","H258"
"S153","H62"
"S153","H92"
"S154","H78"
"S154","H83"
"S154","H108"
"S156","H84"
"S157","H84"
"S160","H83"
"S160","H135"
"S160","H146"
"S160","H223"
"S161","H84"
"S161","H135"
"S162","H84"
"S162","H135"
"S163","H188"
"S163","H276"
"S164","H21"
"S164","H102"
"S165","H21"
"S165","H141"
"S166","H160"
"S167","H83"
"S168","H78"
"S168","H229"
"S169","H137"
"S169","H301"
"S170","H175"
"S170","H226"
"S171","H175"
"S171","H271"
"S175","H176"
"S175","H271"
"S176","H175"
"S176","H226"
"S177","H136"
"S177","H301"
"S179","H59"
"S182","H243"
"S184","H108"
"S187","H58"
"S188","H58"
"S189","H92"
"S189","H235"
"S190","H254"
"S192","H74"
"S194","H215"
"S195","H79"
"S196","H79"
"S198","H146"
"S198","H222"
"S202","H59"
"S203","H59"
"S204","H108"
"S205","H176"
"S205","H226"
"S206","H120"
"S207","H137"
"S208","H97"
"S208","H137"
"S208","H300"
"S211","H257"
"S213","H149"
"S213","H169"
"S213","H175"
"S213","H271"
"S214","H275"
"S215","H105"
"S216","H253"
"S218","H108"
"S218","H188"
"S218","H275"
"S219","H108"
"S220","H108"
"S221","H57"
"S222","H191"
"S222","H239"
"S225","H126"
"S225","H236"
"S225","H237"
"S233","H85"
"S233","H251"
"S236","H136"
"S236","H300"
"S238","H83"
"S238","H135"
"S238","H146"
"S238","H223"
"S239","H83"
"S239","H135"
"S239","H222"
"S240","H145"
"S241","H82"
"S242","H82"
"S243","H58"
"S243","H123"
"S244","H108"
"S245","H108"
"S245","H253"
"S246","H58"
"S246","H123"
"S247","H148"
"S248","H121"
"S249","H121"
"S250","H136"
"S251","H136"
"S252","H135"
"S252","H146"
"S252","H223"
"S255","H211"
"S257","H57"
"S258","H57"
"S259","H155"
"S262","H176"
"S262","H189"
"S262","H226"
"S262","H275"
"S263","H112"
"S263","H200"
"S264","H161"
"S264","H167"
"S264","H184"
"S265","H72"
"S265","H185"
"S266","H162"
"S267","H83"
"S267","H135"
"S267","H183"
"S268","H83"
"S268","H135"
"S268","H183"
"S268","H193"
"S268","H252"
"S268","H297"
"S269","H155"
"S270","H155"
"S271","H252"
"S273","H141"
"S274","H121"
"S275","H121"
"S275","H252"
"S276","H253"
"S277","H173"
"S278","H174"
"S280","H84"
"S281","H84"
"S283","H59"
"S284","H58"
"S285","H58"
"S286","H149"
"S286","H170"
"S286","H189"
"S287","H83"
"S288","H83"
"S289","H78"
"S290","H78"
"S290","H229"
"S292","H195"
"S293","H186"
"S294","H92"
"S294","H182"
"S294","H187"
"S295","H299"
"S296","H298"
"S297","H78"
"S297","H83"
"S297","H108"
"S298","H78"
"S298","H83"
"S298","H108"
"S299","H149"
"S299","H170"
"S300","H149"
"S300","H170"
"S301","H163"
"S302","H163"
"S303","H58"
"S303","H123"
"S304","H58"
"S304","H123"
"S306","H170"
"S306","H189"
"S307","H175"
"S307","H189"
"S307","H253"
"S308","H175"
"S308","H189"
"S308","H253"
"S310","H192"
"S311","H194"
"S312","H127"
"S312","H177"
"S312","H178"
"S314","H201"
"S315","H202"
"S316","H136"
"S317","H136"
"S318","H209"
"S319","H268"
"S320","H232"
"S321","H212"
"S323","H72"
"S323","H185"
"S324","H136"
"S324","H300"
"S325","H216"
"S327","H183"
"S327","H193"
"S327","H296"
"S328","H220"
"S329","H221"
"S330","H83"
"S330","H146"
"S330","H222"
"S331","H135"
"S331","H223"
"S332","H224"
"S333","H137"
"S334","H137"
"S335","H253"
"S336","H266"
"S336","H267"
"S337","H100"
"S338","H100"
"S339","H290"
"S339","H291"
"S340","H290"
"S341","H175"
"S341","H271"
"S342","H80"
"S342","H87"
"S343","H80"
"S343","H87"
"S344","H181"
"S344","H245"
"S345","H227"
"S347","H229"
"S348","H230"
"S349","H226"
"S350","H226"
"S351","H74"
"S352","H74"
"S353","H210"
"S354","H210"
"S355","H218"
"S356","H233"
"S357","H112"
"S358","H112"
"S359","H276"
"S360","H253"
"S360","H276"
"S361","H239"
"S362","H192"
"S362","H240"
"S363","H243"
"S364","H244"
"S365","H127"
"S365","H177"
"S365","H178"
"S366","H245"
"S367","H164"
"S367","H246"
"S368","H85"
"S368","H250"
"S369","H253"
"S370","H191"
"S370","H239"
"S371","H191"
"S371","H239"
"S372","H253"
"S373","H253"
"S374","H254"
"S375","H255"
"S376","H102"
"S376","H147"
"S377","H102"
"S377","H147"
"S378","H78"
"S378","H84"
"S379","H78"
"S379","H84"
"S380","H203"
"S380","H225"
"S381","H203"
"S381","H225"
"S382","H244"
"S383","H244"
"S384","H264"
"S385","H265"
"S386","H253"
"S387","H13"
"S388","H268"
"S389","H269"
"S390","H270"
"S391","H208"
"S391","H211"
"S392","H208"
"S392","H211"
"S393","H219"
"S393","H251"
"S394","H219"
"S394","H251"
"S395","H175"
"S395","H189"
"S395","H272"
"S395","H275"
"S396","H153"
"S397","H274"
"S398","H253"
"S399","H253"
"S400","H175"
"S400","H189"
"S400","H226"
"S400","H275"
"S401","H276"
"S402","H277"
"S404","H279"
"S405","H213"
"S406","H282"
"S407","H283"
"S408","H167"
"S408","H184"
"S408","H284"
"S409","H72"
"S409","H195"
"S409","H285"
"S410","H252"
"S411","H252"
"S412","H218"
"S413","H218"
"S414","H112"
"S414","H238"
"S415","H112"
"S415","H238"
"S416","H288"
"S417","H289"
"S418","H127"
"S418","H177"
"S418","H178"
"S419","H127"
"S419","H177"
"S419","H178"
"S420","H111"
"S421","H111"
"S422","H213"
"S423","H213"
"S424","H130"
"S424","H131"
"S425","H130"
"S425","H131"
"S426","H292"
"S427","H293"
"S428","H294"
"S429","H295"
"S430","H271"
"S431","H271"
"S432","H136"
"S432","H300"
"S433","H136"
"S433","H301"
"S434","H193"
"S434","H296"
"S435","H183"
"S435","H297"
"S436","H298"
"S437","H299"
"S438","H247"
"S439","H247"
"S440","H137"
"S440","H300"
"S441","H301"
"S442","H176"
"S442","H302"
"S443","H272"
"S443","H303"
