"symbiont","host"
"S11","H24"
"S15","H13"
"S18","H27"
"S19","H43"
"S19","H57"
"S21","H14"
"S21","H28"
"S22","H17"
"S24","H18"
"S28","H36"
"S29","H22"
"S30","H53"
"S30","H54"
"S32","H25"
"S33","H27"
"S34","H37"
"S34","H39"
"S35","H22"
"S36","H22"
"S37","H30"
"S38","H37"
"S38","H62"
"S39","H13"
"S40","H35"
"S41","H36"
"S45","H64"
"S46","H41"
"S47","H42"
"S48","H44"
"S49","H34"
"S49","H45"
"S50","H38"
"S50","H39"
"S50","H62"
"S53","H41"
"S54","H51"
"S54","H63"
"S55","H5"
"S55","H52"
"S56","H41"
"S57","H4"
"S58","H23"
"S58","H31"
"S59","H23"
"S59","H31"
"S59","H61"
"S60","H32"
"S61","H32"
"S62","H13"
"S63","H13"
"S64","H13"
"S65","H57"
"S66","H58"
"S67","H64"
"S68","H23"
"S68","H59"
"S69","H60"
"S70","H61"
"S71","H38"
"S71","H39"
"S71","H62"
"S72","H63"
"S73","H64"
