"symbiont","host"
"S27","H41"
"S29","H20"
"S38","H30"
"S38","H55"
"S40","H25"
"S41","H26"
"S43","H25"
"S46","H28"
"S51","H30"
"S51","H61"
"S52","H70"
"S52","H75"
"S52","H76"
"S53","H50"
"S55","H30"
"S55","H60"
"S56","H46"
"S56","H73"
"S57","H25"
"S58","H25"
"S59","H44"
"S59","H47"
"S60","H43"
"S62","H37"
"S62","H47"
"S64","H81"
"S65","H49"
"S66","H50"
"S68","H29"
"S70","H56"
"S70","H57"
"S72","H82"
"S73","H60"
"S74","H61"
"S75","H56"
"S75","H57"
"S77","H64"
"S78","H65"
"S78","H75"
"S78","H76"
"S79","H66"
"S80","H37"
"S80","H67"
"S81","H65"
"S81","H75"
"S82","H65"
"S82","H75"
"S82","H76"
"S83","H70"
"S83","H75"
"S84","H71"
"S85","H72"
"S86","H72"
"S87","H61"
"S88","H55"
"S88","H78"
"S89","H72"
"S90","H72"
"S91","H81"
"S92","H82"
"S93","H87"
"S93","H88"
"S94","H84"
"S95","H74"
"S95","H85"
"S96","H46"
"S96","H73"
"S96","H83"
"S96","H86"
