"symbiont","host"
"S19","H63"
"S19","H85"
"S28","H31"
"S31","H65"
"S35","H28"
"S35","H33"
"S36","H60"
"S42","H65"
"S48","H108"
"S50","H46"
"S51","H56"
"S52","H48"
"S57","H56"
"S59","H103"
"S62","H84"
"S63","H63"
"S64","H47"
"S65","H71"
"S68","H64"
"S68","H72"
"S69","H85"
"S72","H75"
"S76","H80"
"S76","H89"
"S76","H90"
"S78","H16"
"S79","H47"
"S80","H16"
"S81","H87"
"S82","H85"
"S84","H91"
"S86","H73"
"S86","H95"
"S87","H42"
"S89","H100"
"S92","H50"
"S92","H67"
"S93","H28"
"S93","H33"
"S94","H28"
"S94","H33"
"S95","H50"
"S95","H67"
"S96","H50"
"S96","H67"
"S97","H102"
"S98","H103"
"S99","H77"
"S99","H117"
"S100","H82"
"S101","H82"
"S102","H108"
"S103","H64"
"S104","H64"
"S105","H110"
"S106","H111"
"S107","H29"
"S107","H112"
"S108","H113"
"S110","H115"
"S111","H84"
"S112","H84"
"S113","H130"
"S114","H77"
"S114","H117"
"S115","H36"
"S116","H36"
"S117","H81"
"S117","H118"
"S118","H119"
"S119","H120"
"S120","H121"
"S121","H122"
"S122","H116"
"S123","H116"
"S124","H84"
"S125","H84"
"S126","H127"
"S127","H128"
