"symbiont","host"
"S85","H216"
"S94","H59"
"S96","H296"
"S96","H298"
"S96","H299"
"S109","H262"
"S109","H393"
"S114","H59"
"S117","H101"
"S125","H120"
"S129","H127"
"S132","H222"
"S134","H62"
"S138","H94"
"S152","H209"
"S154","H62"
"S155","H62"
"S158","H135"
"S163","H138"
"S166","H303"
"S168","H246"
"S169","H274"
"S185","H229"
"S187","H209"
"S201","H82"
"S201","H268"
"S201","H289"
"S203","H194"
"S204","H62"
"S205","H120"
"S211","H253"
"S211","H363"
"S212","H134"
"S216","H383"
"S223","H189"
"S224","H142"
"S228","H396"
"S228","H397"
"S229","H396"
"S230","H188"
"S231","H180"
"S232","H378"
"S235","H296"
"S235","H297"
"S235","H298"
"S235","H299"
"S237","H94"
"S238","H94"
"S240","H307"
"S241","H109"
"S241","H264"
"S245","H246"
"S245","H247"
"S245","H342"
"S246","H180"
"S248","H208"
"S250","H330"
"S252","H187"
"S252","H222"
"S252","H298"
"S252","H299"
"S252","H338"
"S252","H339"
"S254","H120"
"S255","H94"
"S256","H82"
"S256","H165"
"S256","H212"
"S259","H120"
"S260","H218"
"S260","H357"
"S261","H246"
"S261","H247"
"S262","H222"
"S264","H101"
"S264","H338"
"S264","H339"
"S265","H284"
"S266","H202"
"S266","H229"
"S268","H268"
"S268","H345"
"S268","H346"
"S269","H62"
"S270","H62"
"S271","H391"
"S274","H202"
"S275","H253"
"S275","H315"
"S276","H333"
"S276","H363"
"S279","H234"
"S280","H168"
"S281","H225"
"S281","H241"
"S281","H396"
"S281","H397"
"S282","H275"
"S283","H237"
"S284","H238"
"S285","H296"
"S285","H297"
"S286","H297"
"S287","H77"
"S288","H244"
"S289","H338"
"S289","H339"
"S290","H248"
"S291","H198"
"S292","H198"
"S293","H268"
"S293","H289"
"S293","H405"
"S294","H267"
"S294","H374"
"S295","H187"
"S295","H222"
"S295","H298"
"S295","H299"
"S298","H251"
"S299","H252"
"S301","H225"
"S301","H241"
"S301","H242"
"S301","H396"
"S304","H202"
"S305","H202"
"S308","H290"
"S309","H229"
"S310","H229"
"S312","H241"
"S312","H396"
"S312","H397"
"S313","H391"
"S313","H392"
"S314","H391"
"S314","H392"
"S315","H378"
"S315","H379"
"S316","H120"
"S317","H101"
"S318","H101"
"S319","H269"
"S319","H386"
"S320","H270"
"S321","H271"
"S322","H172"
"S322","H259"
"S323","H172"
"S323","H259"
"S324","H377"
"S327","H245"
"S328","H277"
"S330","H279"
"S332","H282"
"S333","H283"
"S335","H62"
"S336","H284"
"S338","H141"
"S339","H62"
"S340","H62"
"S340","H338"
"S340","H339"
"S341","H274"
"S341","H315"
"S342","H288"
"S343","H351"
"S343","H352"
"S344","H77"
"S346","H294"
"S348","H267"
"S349","H103"
"S350","H338"
"S351","H314"
"S352","H259"
"S353","H259"
"S354","H306"
"S355","H189"
"S355","H307"
"S356","H138"
"S356","H363"
"S357","H192"
"S358","H192"
"S359","H310"
"S361","H312"
"S362","H401"
"S363","H400"
"S363","H401"
"S364","H82"
"S364","H268"
"S365","H120"
"S367","H225"
"S367","H241"
"S367","H397"
"S368","H314"
"S369","H361"
"S370","H221"
"S371","H221"
"S373","H338"
"S373","H339"
"S373","H379"
"S374","H138"
"S374","H315"
"S376","H316"
"S378","H338"
"S379","H370"
"S380","H187"
"S380","H222"
"S380","H298"
"S380","H299"
"S380","H338"
"S380","H339"
"S381","H187"
"S381","H222"
"S381","H298"
"S381","H299"
"S381","H338"
"S381","H339"
"S382","H314"
"S382","H317"
"S383","H318"
"S384","H319"
"S389","H339"
"S390","H338"
"S390","H339"
"S391","H120"
"S392","H120"
"S393","H246"
"S394","H246"
"S395","H94"
"S396","H338"
"S396","H339"
"S397","H328"
"S398","H329"
"S399","H267"
"S400","H267"
"S402","H333"
"S403","H82"
"S403","H268"
"S404","H82"
"S404","H268"
"S405","H275"
"S405","H366"
"S406","H275"
"S406","H366"
"S407","H120"
"S408","H120"
"S409","H134"
"S409","H245"
"S410","H334"
"S412","H336"
"S413","H337"
"S414","H180"
"S415","H180"
"S416","H342"
"S418","H343"
"S419","H344"
"S420","H120"
"S421","H120"
"S422","H225"
"S422","H241"
"S422","H396"
"S423","H225"
"S423","H241"
"S423","H396"
"S423","H397"
"S424","H207"
"S424","H349"
"S425","H350"
"S426","H290"
"S427","H395"
"S428","H356"
"S429","H290"
"S430","H290"
"S431","H245"
"S432","H245"
"S433","H120"
"S434","H353"
"S436","H229"
"S437","H229"
"S438","H184"
"S439","H253"
"S440","H22"
"S441","H187"
"S441","H345"
"S442","H187"
"S442","H345"
"S443","H246"
"S443","H247"
"S443","H342"
"S444","H187"
"S444","H345"
"S445","H364"
"S446","H82"
"S446","H289"
"S446","H404"
"S446","H405"
"S447","H82"
"S447","H289"
"S447","H404"
"S447","H405"
"S448","H220"
"S448","H332"
"S449","H220"
"S449","H332"
"S450","H365"
"S451","H340"
"S452","H340"
"S453","H291"
"S454","H22"
"S455","H120"
"S456","H368"
"S457","H369"
"S458","H370"
"S459","H371"
"S460","H134"
"S460","H245"
"S461","H134"
"S461","H245"
"S462","H134"
"S462","H245"
"S463","H213"
"S463","H298"
"S463","H299"
"S464","H213"
"S464","H298"
"S464","H299"
"S465","H272"
"S466","H272"
"S467","H62"
"S468","H62"
"S469","H363"
"S469","H376"
"S470","H377"
"S471","H120"
"S472","H22"
"S473","H380"
"S474","H381"
"S475","H273"
"S475","H387"
"S476","H388"
"S477","H217"
"S477","H389"
"S478","H390"
"S479","H184"
"S480","H22"
"S481","H262"
"S481","H403"
"S482","H263"
"S482","H393"
"S483","H168"
"S484","H168"
"S485","H168"
"S486","H398"
"S487","H399"
"S488","H246"
"S488","H247"
"S488","H342"
"S489","H246"
"S489","H247"
"S489","H342"
"S490","H94"
"S491","H94"
"S492","H22"
"S493","H274"
"S493","H364"
"S494","H274"
"S494","H364"
"S495","H187"
"S495","H345"
"S496","H187"
"S496","H345"
