"symbiont","host"
"S23","H379"
"S36","H497"
"S54","H196"
"S54","H247"
"S55","H371"
"S70","H116"
"S71","H40"
"S75","H16"
"S77","H258"
"S81","H46"
"S86","H376"
"S86","H530"
"S91","H132"
"S96","H59"
"S102","H483"
"S102","H493"
"S105","H110"
"S111","H406"
"S117","H263"
"S127","H171"
"S128","H69"
"S129","H69"
"S131","H98"
"S134","H268"
"S134","H299"
"S134","H470"
"S135","H85"
"S139","H148"
"S141","H376"
"S141","H529"
"S145","H108"
"S146","H110"
"S147","H504"
"S149","H75"
"S155","H295"
"S156","H484"
"S157","H263"
"S160","H122"
"S164","H124"
"S165","H102"
"S172","H148"
"S176","H243"
"S181","H116"
"S182","H537"
"S182","H538"
"S188","H119"
"S191","H150"
"S193","H280"
"S196","H155"
"S201","H159"
"S201","H498"
"S203","H331"
"S207","H163"
"S208","H164"
"S209","H336"
"S209","H511"
"S211","H240"
"S212","H169"
"S213","H170"
"S214","H171"
"S217","H75"
"S218","H174"
"S223","H179"
"S224","H403"
"S227","H184"
"S231","H503"
"S232","H192"
"S235","H268"
"S240","H201"
"S241","H158"
"S242","H149"
"S242","H394"
"S245","H123"
"S245","H204"
"S245","H498"
"S246","H428"
"S247","H205"
"S252","H226"
"S253","H237"
"S253","H238"
"S255","H440"
"S258","H210"
"S260","H212"
"S261","H91"
"S262","H215"
"S263","H312"
"S264","H221"
"S267","H531"
"S267","H532"
"S272","H123"
"S275","H229"
"S276","H470"
"S277","H231"
"S278","H384"
"S280","H413"
"S281","H235"
"S284","H421"
"S285","H286"
"S285","H287"
"S286","H443"
"S287","H283"
"S287","H285"
"S288","H16"
"S289","H357"
"S289","H358"
"S290","H357"
"S290","H358"
"S291","H208"
"S292","H208"
"S293","H239"
"S295","H240"
"S296","H367"
"S297","H241"
"S298","H73"
"S299","H266"
"S300","H90"
"S301","H90"
"S303","H143"
"S303","H230"
"S303","H248"
"S304","H250"
"S305","H251"
"S306","H173"
"S307","H254"
"S308","H255"
"S309","H191"
"S310","H191"
"S312","H260"
"S313","H261"
"S314","H265"
"S315","H109"
"S316","H109"
"S317","H264"
"S318","H264"
"S319","H331"
"S320","H275"
"S321","H276"
"S322","H278"
"S324","H461"
"S326","H292"
"S327","H293"
"S328","H294"
"S329","H423"
"S329","H534"
"S330","H309"
"S331","H158"
"S332","H158"
"S333","H295"
"S334","H296"
"S335","H149"
"S335","H393"
"S338","H299"
"S339","H300"
"S340","H359"
"S342","H203"
"S343","H203"
"S344","H301"
"S346","H303"
"S348","H305"
"S349","H306"
"S350","H307"
"S354","H308"
"S355","H116"
"S356","H116"
"S358","H519"
"S358","H520"
"S359","H173"
"S360","H437"
"S361","H310"
"S362","H311"
"S363","H314"
"S364","H316"
"S365","H317"
"S366","H318"
"S367","H320"
"S371","H457"
"S372","H323"
"S373","H173"
"S375","H326"
"S376","H145"
"S377","H327"
"S378","H90"
"S378","H329"
"S379","H330"
"S380","H196"
"S380","H380"
"S382","H331"
"S383","H333"
"S384","H297"
"S385","H266"
"S386","H266"
"S388","H334"
"S389","H335"
"S390","H373"
"S390","H512"
"S391","H337"
"S393","H245"
"S393","H339"
"S394","H341"
"S395","H319"
"S396","H319"
"S397","H342"
"S398","H247"
"S399","H247"
"S400","H343"
"S401","H344"
"S402","H345"
"S403","H346"
"S405","H162"
"S406","H355"
"S408","H363"
"S409","H364"
"S410","H224"
"S411","H534"
"S412","H376"
"S412","H529"
"S413","H366"
"S414","H537"
"S414","H538"
"S415","H367"
"S417","H370"
"S418","H370"
"S419","H371"
"S421","H277"
"S421","H373"
"S424","H102"
"S425","H102"
"S426","H328"
"S426","H337"
"S427","H328"
"S427","H337"
"S428","H369"
"S429","H369"
"S431","H297"
"S432","H377"
"S433","H378"
"S434","H379"
"S436","H266"
"S436","H466"
"S437","H383"
"S438","H384"
"S439","H386"
"S440","H423"
"S441","H423"
"S442","H331"
"S443","H331"
"S444","H389"
"S445","H390"
"S446","H134"
"S447","H134"
"S448","H149"
"S448","H393"
"S449","H543"
"S450","H395"
"S451","H397"
"S452","H385"
"S453","H385"
"S454","H398"
"S455","H483"
"S455","H493"
"S455","H494"
"S456","H483"
"S456","H493"
"S456","H494"
"S457","H402"
"S458","H403"
"S459","H404"
"S460","H503"
"S461","H246"
"S461","H340"
"S463","H380"
"S463","H452"
"S464","H16"
"S465","H16"
"S466","H336"
"S467","H336"
"S468","H406"
"S469","H408"
"S470","H409"
"S471","H410"
"S472","H267"
"S472","H411"
"S473","H414"
"S474","H415"
"S475","H416"
"S476","H417"
"S477","H418"
"S478","H419"
"S480","H306"
"S481","H420"
"S483","H422"
"S484","H394"
"S485","H394"
"S486","H423"
"S487","H454"
"S487","H455"
"S488","H425"
"S489","H426"
"S490","H427"
"S491","H504"
"S492","H503"
"S493","H118"
"S493","H375"
"S494","H118"
"S494","H375"
"S495","H387"
"S496","H387"
"S497","H432"
"S498","H433"
"S499","H434"
"S501","H454"
"S501","H455"
"S502","H454"
"S503","H436"
"S506","H232"
"S506","H439"
"S507","H266"
"S507","H466"
"S507","H467"
"S509","H441"
"S510","H266"
"S510","H515"
"S511","H466"
"S512","H291"
"S513","H291"
"S514","H447"
"S515","H448"
"S516","H449"
"S517","H381"
"S517","H450"
"S518","H451"
"S519","H452"
"S520","H380"
"S520","H453"
"S521","H315"
"S522","H315"
"S523","H396"
"S523","H459"
"S524","H460"
"S526","H365"
"S527","H162"
"S528","H162"
"S529","H464"
"S530","H465"
"S531","H468"
"S532","H469"
"S533","H268"
"S533","H470"
"S534","H471"
"S535","H472"
"S537","H476"
"S538","H477"
"S539","H478"
"S540","H479"
"S541","H480"
"S542","H481"
"S543","H482"
"S544","H399"
"S545","H145"
"S546","H145"
"S546","H533"
"S547","H399"
"S548","H399"
"S550","H298"
"S550","H485"
"S553","H488"
"S554","H489"
