"symbiont","host"
"S41","H64"
"S50","H97"
"S50","H168"
"S56","H182"
"S59","H178"
"S59","H179"
"S64","H60"
"S67","H60"
"S70","H68"
"S72","H71"
"S72","H72"
"S73","H78"
"S74","H140"
"S75","H165"
"S78","H85"
"S79","H123"
"S79","H124"
"S80","H54"
"S80","H82"
"S81","H54"
"S81","H82"
"S83","H105"
"S85","H114"
"S86","H82"
"S87","H82"
"S89","H103"
"S89","H110"
"S90","H103"
"S91","H6"
"S93","H92"
"S98","H181"
"S99","H20"
"S101","H117"
"S102","H120"
"S103","H96"
"S104","H96"
"S105","H163"
"S106","H61"
"S106","H121"
"S107","H122"
"S108","H81"
"S108","H86"
"S109","H81"
"S109","H86"
"S110","H127"
"S111","H129"
"S112","H130"
"S113","H96"
"S114","H20"
"S115","H131"
"S116","H132"
"S117","H133"
"S119","H194"
"S119","H195"
"S120","H128"
"S121","H20"
"S121","H128"
"S122","H143"
"S123","H138"
"S124","H106"
"S125","H106"
"S126","H140"
"S129","H79"
"S129","H161"
"S130","H140"
"S131","H140"
"S132","H118"
"S133","H61"
"S134","H61"
"S136","H57"
"S136","H155"
"S137","H87"
"S137","H156"
"S138","H157"
"S139","H169"
"S139","H170"
"S140","H181"
"S141","H181"
"S142","H160"
"S143","H20"
"S143","H79"
"S143","H161"
"S144","H162"
"S145","H165"
"S146","H166"
"S147","H174"
"S148","H171"
"S149","H105"
"S150","H105"
"S151","H134"
"S151","H172"
"S152","H149"
"S152","H173"
"S153","H129"
"S154","H82"
"S155","H80"
"S155","H139"
"S156","H113"
"S157","H113"
"S158","H57"
"S158","H155"
"S159","H57"
"S159","H155"
"S160","H147"
"S160","H180"
"S161","H57"
"S161","H181"
"S162","H20"
"S163","H92"
"S164","H142"
"S164","H184"
"S165","H185"
"S166","H20"
"S167","H20"
"S168","H20"
"S169","H20"
"S170","H80"
"S170","H139"
"S171","H80"
"S171","H139"
"S172","H82"
"S173","H20"
"S173","H82"
"S174","H186"
"S175","H187"
"S176","H190"
"S177","H191"
"S178","H143"
"S179","H20"
"S179","H143"
"S180","H108"
"S180","H192"
"S181","H193"
"S182","H92"
"S183","H92"
"S184","H200"
"S185","H98"
"S185","H198"
"S186","H129"
"S187","H129"
