"symbiont","host"
"S8","H2"
"S9","H14"
"S11","H2"
"S11","H11"
"S14","H15"
"S14","H18"
"S14","H24"
"S17","H17"
"S18","H35"
"S18","H36"
"S26","H41"
"S27","H17"
"S28","H17"
"S29","H42"
"S31","H20"
"S31","H30"
"S33","H2"
"S33","H11"
"S34","H14"
"S35","H25"
"S36","H20"
"S36","H22"
"S36","H26"
"S37","H21"
"S37","H42"
"S38","H21"
"S38","H42"
"S39","H13"
"S39","H27"
"S40","H2"
"S41","H2"
"S42","H14"
"S43","H14"
"S44","H2"
"S45","H2"
"S46","H28"
"S47","H28"
"S48","H37"
"S49","H38"
"S50","H15"
"S50","H18"
"S51","H15"
"S51","H18"
"S52","H36"
"S53","H36"
"S54","H39"
"S55","H40"
