"symbiont","host"
"S30","H15"
"S39","H30"
"S51","H43"
"S52","H44"
"S54","H70"
"S55","H50"
"S56","H97"
"S59","H55"
"S59","H67"
"S59","H130"
"S60","H38"
"S60","H56"
"S63","H58"
"S67","H61"
"S68","H39"
"S72","H66"
"S73","H70"
"S77","H40"
"S78","H119"
"S80","H15"
"S80","H136"
"S83","H49"
"S83","H132"
"S84","H49"
"S84","H156"
"S85","H79"
"S87","H81"
"S88","H88"
"S92","H82"
"S93","H83"
"S93","H141"
"S93","H147"
"S94","H84"
"S97","H88"
"S98","H89"
"S99","H79"
"S99","H160"
"S100","H92"
"S101","H137"
"S103","H169"
"S104","H93"
"S107","H138"
"S107","H139"
"S109","H97"
"S111","H143"
"S111","H149"
"S115","H102"
"S117","H106"
"S118","H107"
"S119","H39"
"S121","H53"
"S122","H53"
"S123","H51"
"S123","H111"
"S124","H113"
"S125","H153"
"S125","H154"
"S126","H116"
"S127","H120"
"S128","H121"
"S128","H163"
"S129","H108"
"S130","H15"
"S130","H108"
"S131","H66"
"S131","H87"
"S131","H159"
"S132","H48"
"S133","H48"
"S134","H136"
"S137","H123"
"S140","H128"
"S141","H129"
"S142","H67"
"S142","H79"
"S142","H130"
"S143","H131"
"S145","H136"
"S147","H132"
"S149","H105"
"S151","H136"
"S152","H137"
"S153","H66"
"S153","H87"
"S153","H158"
"S154","H66"
"S154","H87"
"S154","H158"
"S155","H170"
"S156","H170"
"S157","H112"
"S158","H112"
"S159","H140"
"S160","H142"
"S161","H143"
"S165","H15"
"S165","H136"
"S165","H149"
"S166","H148"
"S167","H149"
"S168","H136"
"S168","H150"
"S169","H151"
"S170","H103"
"S170","H152"
"S171","H155"
"S172","H49"
"S172","H156"
"S174","H66"
"S174","H80"
"S174","H158"
"S175","H157"
"S176","H62"
"S177","H62"
"S178","H66"
"S178","H87"
"S178","H158"
"S179","H159"
"S182","H164"
"S183","H165"
"S184","H132"
"S185","H132"
"S186","H105"
"S187","H105"
"S188","H48"
"S189","H48"
"S190","H169"
"S191","H170"
"S192","H173"
"S193","H174"
"S194","H175"
"S195","H176"
"S196","H179"
"S197","H180"
