"symbiont","host"
"S28","H17"
"S39","H146"
"S39","H147"
"S39","H157"
"S43","H124"
"S53","H146"
"S53","H147"
"S53","H156"
"S55","H28"
"S56","H28"
"S58","H92"
"S63","H43"
"S66","H28"
"S69","H28"
"S71","H42"
"S72","H91"
"S72","H92"
"S79","H28"
"S80","H56"
"S82","H58"
"S84","H28"
"S85","H28"
"S86","H9"
"S89","H64"
"S90","H95"
"S94","H146"
"S94","H147"
"S94","H157"
"S95","H146"
"S95","H147"
"S95","H157"
"S97","H124"
"S98","H28"
"S99","H98"
"S102","H44"
"S104","H74"
"S105","H113"
"S105","H114"
"S105","H128"
"S106","H124"
"S106","H139"
"S106","H164"
"S108","H162"
"S109","H80"
"S110","H85"
"S111","H18"
"S111","H133"
"S113","H92"
"S114","H91"
"S115","H90"
"S116","H90"
"S117","H90"
"S118","H9"
"S119","H69"
"S121","H86"
"S122","H52"
"S123","H93"
"S123","H126"
"S123","H127"
"S124","H79"
"S125","H18"
"S126","H89"
"S127","H89"
"S129","H55"
"S129","H114"
"S129","H135"
"S130","H58"
"S130","H96"
"S131","H97"
"S132","H126"
"S133","H98"
"S134","H109"
"S136","H101"
"S138","H70"
"S138","H102"
"S140","H55"
"S140","H103"
"S141","H109"
"S142","H109"
"S142","H110"
"S143","H155"
"S144","H154"
"S144","H155"
"S145","H155"
"S146","H105"
"S147","H90"
"S148","H102"
"S149","H102"
"S150","H111"
"S151","H112"
"S152","H79"
"S154","H155"
"S155","H28"
"S158","H143"
"S160","H9"
"S161","H120"
"S162","H121"
"S164","H88"
"S165","H118"
"S166","H140"
"S166","H141"
"S167","H73"
"S168","H17"
"S169","H140"
"S170","H124"
"S171","H125"
"S171","H139"
"S172","H141"
"S173","H103"
"S173","H128"
"S174","H59"
"S174","H128"
"S175","H136"
"S176","H118"
"S177","H89"
"S178","H89"
"S179","H9"
"S180","H85"
"S182","H9"
"S183","H9"
"S184","H129"
"S185","H89"
"S186","H89"
"S187","H71"
"S188","H71"
"S189","H130"
"S190","H130"
"S191","H87"
"S192","H99"
"S193","H99"
"S194","H131"
"S195","H132"
"S196","H52"
"S197","H52"
"S198","H148"
"S199","H135"
"S200","H103"
"S200","H136"
"S201","H28"
"S202","H146"
"S202","H156"
"S203","H106"
"S204","H106"
"S205","H72"
"S205","H104"
"S206","H72"
"S206","H104"
"S207","H77"
"S207","H144"
"S208","H55"
"S208","H138"
"S208","H160"
"S208","H161"
"S209","H28"
"S210","H28"
"S211","H118"
"S212","H142"
"S213","H141"
"S214","H141"
"S215","H143"
"S216","H159"
"S217","H90"
"S218","H90"
"S219","H9"
"S220","H9"
"S221","H148"
"S222","H149"
"S223","H28"
"S224","H28"
"S225","H150"
"S226","H151"
"S227","H154"
"S227","H155"
"S228","H154"
"S228","H155"
"S229","H152"
"S230","H153"
"S231","H18"
"S232","H18"
"S234","H9"
"S235","H9"
"S236","H17"
"S237","H17"
"S238","H119"
"S239","H119"
"S240","H146"
"S240","H156"
"S241","H147"
"S241","H157"
"S242","H158"
"S243","H159"
"S244","H90"
"S245","H90"
"S246","H94"
"S246","H95"
"S247","H94"
"S247","H95"
"S248","H87"
"S249","H87"
"S250","H86"
"S251","H86"
