"symbiont","host"
"S58","H36"
"S58","H235"
"S58","H236"
"S61","H114"
"S61","H235"
"S61","H236"
"S66","H326"
"S69","H326"
"S69","H327"
"S72","H44"
"S77","H33"
"S78","H140"
"S80","H148"
"S80","H365"
"S81","H143"
"S85","H15"
"S85","H69"
"S85","H79"
"S85","H90"
"S89","H139"
"S89","H225"
"S89","H228"
"S89","H337"
"S89","H338"
"S97","H74"
"S99","H139"
"S99","H145"
"S99","H229"
"S99","H337"
"S99","H338"
"S102","H15"
"S104","H284"
"S104","H285"
"S106","H83"
"S114","H139"
"S114","H145"
"S114","H192"
"S114","H246"
"S117","H27"
"S124","H113"
"S129","H69"
"S129","H90"
"S129","H207"
"S134","H44"
"S137","H33"
"S140","H268"
"S140","H269"
"S143","H147"
"S147","H91"
"S150","H189"
"S150","H190"
"S151","H145"
"S152","H139"
"S153","H149"
"S154","H268"
"S154","H269"
"S155","H268"
"S156","H337"
"S157","H225"
"S157","H228"
"S157","H229"
"S158","H150"
"S159","H150"
"S161","H10"
"S161","H262"
"S162","H139"
"S162","H228"
"S163","H155"
"S164","H227"
"S165","H227"
"S165","H246"
"S166","H135"
"S167","H135"
"S168","H10"
"S170","H165"
"S171","H168"
"S172","H251"
"S174","H169"
"S175","H172"
"S176","H173"
"S177","H178"
"S178","H353"
"S179","H179"
"S180","H181"
"S185","H325"
"S186","H15"
"S186","H163"
"S187","H191"
"S187","H244"
"S188","H246"
"S189","H131"
"S190","H131"
"S193","H91"
"S194","H91"
"S195","H59"
"S196","H200"
"S197","H10"
"S197","H201"
"S198","H322"
"S198","H323"
"S199","H202"
"S199","H299"
"S199","H300"
"S199","H344"
"S201","H36"
"S202","H36"
"S203","H211"
"S204","H10"
"S205","H205"
"S207","H69"
"S207","H79"
"S207","H207"
"S208","H208"
"S209","H209"
"S210","H111"
"S211","H111"
"S212","H245"
"S214","H59"
"S215","H33"
"S219","H185"
"S221","H240"
"S222","H216"
"S223","H59"
"S225","H220"
"S225","H278"
"S225","H283"
"S226","H136"
"S227","H286"
"S228","H33"
"S229","H221"
"S229","H356"
"S232","H96"
"S232","H223"
"S233","H224"
"S234","H139"
"S234","H192"
"S234","H225"
"S235","H139"
"S235","H192"
"S235","H225"
"S236","H225"
"S238","H33"
"S239","H139"
"S239","H192"
"S239","H229"
"S239","H337"
"S239","H338"
"S240","H114"
"S240","H230"
"S242","H232"
"S243","H237"
"S244","H238"
"S245","H252"
"S246","H239"
"S247","H240"
"S248","H362"
"S249","H241"
"S250","H25"
"S251","H25"
"S251","H287"
"S252","H242"
"S253","H243"
"S255","H185"
"S255","H245"
"S256","H160"
"S257","H160"
"S258","H139"
"S258","H246"
"S260","H253"
"S261","H255"
"S262","H258"
"S263","H259"
"S265","H261"
"S267","H164"
"S268","H263"
"S269","H264"
"S270","H244"
"S270","H339"
"S271","H267"
"S272","H10"
"S272","H200"
"S273","H10"
"S273","H200"
"S274","H227"
"S274","H247"
"S275","H227"
"S275","H247"
"S276","H212"
"S277","H212"
"S277","H286"
"S279","H124"
"S279","H276"
"S280","H277"
"S281","H59"
"S282","H59"
"S283","H314"
"S284","H280"
"S285","H90"
"S285","H351"
"S285","H352"
"S286","H281"
"S287","H148"
"S288","H148"
"S289","H177"
"S290","H177"
"S291","H274"
"S292","H274"
"S293","H286"
"S294","H287"
"S295","H290"
"S296","H139"
"S296","H338"
"S297","H145"
"S297","H246"
"S297","H356"
"S300","H102"
"S300","H303"
"S301","H304"
"S302","H176"
"S303","H176"
"S304","H15"
"S305","H359"
"S306","H286"
"S307","H286"
"S308","H310"
"S309","H202"
"S309","H312"
"S310","H313"
"S311","H316"
"S312","H317"
"S313","H318"
"S314","H320"
"S315","H321"
"S316","H100"
"S317","H207"
"S318","H326"
"S318","H333"
"S319","H327"
"S319","H334"
"S320","H369"
"S321","H15"
"S321","H163"
"S322","H342"
"S323","H330"
"S323","H343"
"S325","H346"
"S326","H110"
"S327","H110"
"S328","H25"
"S329","H25"
"S330","H347"
"S331","H254"
"S331","H348"
"S332","H177"
"S333","H177"
"S333","H359"
"S334","H25"
"S335","H25"
"S336","H30"
"S336","H87"
"S337","H30"
"S337","H87"
"S338","H240"
"S339","H240"
"S340","H139"
"S340","H355"
"S341","H145"
"S341","H356"
"S342","H15"
"S342","H163"
"S343","H15"
"S343","H163"
"S343","H359"
"S344","H207"
"S344","H359"
"S345","H360"
"S346","H360"
"S347","H361"
"S348","H164"
"S349","H164"
"S350","H176"
"S350","H286"
"S351","H176"
"S351","H286"
"S352","H362"
"S353","H363"
"S354","H10"
"S355","H10"
"S356","H148"
"S356","H364"
"S357","H365"
"S358","H138"
"S358","H366"
"S359","H367"
"S360","H368"
"S361","H369"
"S362","H319"
"S363","H319"
"S364","H112"
"S364","H372"
"S365","H373"
