"symbiont","host"
"S12","H29"
"S12","H32"
"S12","H33"
"S12","H34"
"S12","H45"
"S12","H46"
"S16","H3"
"S16","H19"
"S17","H3"
"S17","H19"
"S18","H18"
"S18","H22"
"S21","H24"
"S25","H27"
"S26","H3"
"S27","H20"
"S27","H31"
"S30","H20"
"S30","H31"
"S32","H26"
"S33","H3"
"S34","H3"
"S35","H18"
"S35","H22"
"S36","H3"
"S37","H3"
"S38","H41"
"S39","H41"
"S40","H12"
"S40","H25"
"S40","H47"
"S41","H3"
"S41","H41"
"S42","H23"
"S43","H23"
"S44","H3"
"S45","H3"
"S46","H41"
"S47","H42"
"S48","H15"
"S48","H43"
"S49","H44"
"S50","H3"
"S51","H3"
"S52","H3"
"S52","H41"
"S53","H3"
"S53","H41"
"S54","H12"
"S54","H25"
"S54","H47"
"S55","H48"
