"symbiont","host"
"S11","H40"
"S11","H41"
"S20","H22"
"S29","H22"
"S30","H19"
"S31","H19"
"S31","H118"
"S33","H74"
"S33","H117"
"S33","H118"
"S39","H74"
"S41","H17"
"S42","H67"
"S45","H27"
"S46","H27"
"S46","H117"
"S47","H58"
"S50","H55"
"S51","H46"
"S53","H63"
"S55","H62"
"S56","H66"
"S58","H89"
"S59","H74"
"S60","H75"
"S61","H54"
"S61","H77"
"S63","H81"
"S64","H82"
"S65","H44"
"S66","H44"
"S67","H28"
"S68","H28"
"S70","H137"
"S71","H32"
"S71","H113"
"S71","H114"
"S73","H87"
"S75","H89"
"S76","H37"
"S79","H90"
"S80","H37"
"S81","H37"
"S85","H96"
"S86","H97"
"S87","H98"
"S88","H99"
"S89","H100"
"S90","H102"
"S91","H103"
"S92","H104"
"S93","H108"
"S93","H126"
"S93","H140"
"S93","H141"
"S95","H72"
"S95","H118"
"S97","H110"
"S99","H125"
"S100","H83"
"S100","H112"
"S101","H55"
"S102","H55"
"S103","H44"
"S104","H44"
"S106","H4"
"S107","H119"
"S109","H122"
"S110","H119"
"S110","H123"
"S111","H62"
"S112","H62"
"S113","H125"
"S114","H129"
"S115","H130"
"S116","H134"
"S117","H131"
"S118","H132"
"S119","H124"
"S120","H1"
"S121","H125"
"S122","H125"
"S123","H95"
"S124","H95"
"S125","H138"
"S126","H101"
"S126","H139"
