"symbiont","host"
"S20","H73"
"S20","H74"
"S26","H37"
"S27","H87"
"S27","H113"
"S28","H104"
"S29","H44"
"S36","H64"
"S36","H70"
"S37","H38"
"S38","H38"
"S39","H48"
"S40","H69"
"S41","H125"
"S42","H83"
"S42","H84"
"S43","H56"
"S46","H70"
"S46","H108"
"S47","H70"
"S47","H107"
"S47","H108"
"S50","H56"
"S51","H52"
"S52","H52"
"S54","H47"
"S56","H63"
"S60","H53"
"S60","H65"
"S61","H100"
"S61","H101"
"S63","H52"
"S64","H80"
"S64","H99"
"S65","H79"
"S66","H67"
"S67","H75"
"S71","H79"
"S72","H79"
"S73","H86"
"S74","H87"
"S75","H88"
"S76","H66"
"S77","H47"
"S79","H89"
"S82","H92"
"S83","H127"
"S84","H47"
"S85","H47"
"S86","H85"
"S87","H85"
"S88","H67"
"S89","H67"
"S90","H66"
"S91","H29"
"S91","H66"
"S92","H97"
"S93","H68"
"S94","H68"
"S95","H102"
"S96","H103"
"S97","H104"
"S98","H106"
"S98","H123"
"S99","H128"
"S99","H129"
"S100","H109"
"S102","H113"
"S103","H114"
"S104","H115"
"S104","H123"
"S106","H98"
"S106","H109"
"S106","H113"
"S106","H117"
"S107","H79"
"S107","H120"
"S108","H121"
"S109","H104"
"S110","H104"
"S111","H105"
"S112","H105"
"S113","H124"
"S115","H126"
"S116","H127"
"S117","H131"
"S118","H105"
"S119","H105"
"S120","H132"
"S121","H133"
"S122","H130"
"S122","H134"
"S123","H135"
