"symbiont","host"
"S4","H8"
"S4","H15"
"S4","H17"
"S4","H22"
"S4","H26"
"S4","H27"
"S6","H8"
"S6","H15"
"S6","H18"
"S6","H21"
"S9","H17"
"S9","H18"
"S10","H17"
"S11","H8"
"S11","H15"
"S11","H21"
"S11","H22"
"S13","H3"
"S13","H10"
"S14","H15"
"S14","H22"
"S15","H9"
"S15","H10"
"S16","H3"
"S16","H7"
"S17","H4"
"S18","H4"
"S22","H8"
"S22","H26"
"S22","H27"
"S23","H17"
"S23","H18"
"S25","H13"
"S25","H20"
"S26","H8"
"S26","H15"
"S27","H16"
"S27","H17"
"S28","H3"
"S28","H7"
"S29","H8"
"S29","H26"
"S29","H27"
"S30","H8"
"S30","H26"
"S30","H27"
"S31","H3"
"S31","H7"
"S32","H3"
"S32","H7"
"S33","H24"
"S34","H23"
"S34","H25"
"S35","H18"
"S36","H18"
"S37","H15"
"S37","H21"
"S37","H22"
"S37","H27"
"S38","H15"
"S38","H21"
"S38","H22"
"S38","H27"
"S39","H17"
"S39","H18"
"S40","H3"
