"symbiont","host"
"S15","H78"
"S22","H54"
"S22","H55"
"S26","H17"
"S31","H17"
"S32","H37"
"S32","H39"
"S33","H66"
"S33","H73"
"S34","H66"
"S35","H43"
"S35","H57"
"S35","H58"
"S37","H98"
"S37","H99"
"S38","H45"
"S39","H56"
"S41","H54"
"S41","H55"
"S41","H80"
"S42","H32"
"S42","H47"
"S43","H38"
"S44","H63"
"S44","H67"
"S44","H68"
"S45","H81"
"S47","H62"
"S47","H88"
"S48","H71"
"S50","H56"
"S51","H28"
"S51","H75"
"S52","H38"
"S53","H38"
"S54","H55"
"S54","H59"
"S55","H79"
"S57","H61"
"S59","H79"
"S60","H64"
"S61","H66"
"S61","H73"
"S62","H87"
"S63","H43"
"S64","H80"
"S65","H71"
"S66","H72"
"S67","H73"
"S68","H75"
"S69","H76"
"S69","H88"
"S69","H89"
"S70","H77"
"S71","H57"
"S71","H58"
"S72","H57"
"S72","H58"
"S73","H78"
"S74","H79"
"S77","H80"
"S78","H81"
"S79","H43"
"S80","H43"
"S81","H82"
"S82","H83"
"S84","H28"
"S84","H85"
"S85","H52"
"S85","H53"
"S86","H52"
"S86","H53"
"S87","H66"
"S87","H74"
"S88","H66"
"S88","H74"
"S89","H92"
"S90","H93"
"S91","H38"
"S91","H88"
"S91","H89"
"S91","H96"
"S92","H97"
"S93","H65"
"S94","H65"
