"symbiont","host"
"S27","H46"
"S33","H48"
"S33","H49"
"S36","H38"
"S38","H25"
"S42","H25"
"S42","H96"
"S44","H27"
"S47","H76"
"S47","H77"
"S52","H35"
"S52","H124"
"S55","H38"
"S56","H34"
"S56","H93"
"S63","H104"
"S65","H61"
"S65","H62"
"S66","H62"
"S68","H89"
"S70","H64"
"S73","H64"
"S74","H64"
"S75","H34"
"S75","H94"
"S76","H25"
"S81","H56"
"S84","H58"
"S86","H61"
"S86","H62"
"S89","H69"
"S91","H76"
"S91","H77"
"S92","H76"
"S92","H77"
"S93","H72"
"S94","H73"
"S95","H25"
"S95","H74"
"S99","H76"
"S99","H77"
"S100","H78"
"S100","H91"
"S101","H35"
"S102","H80"
"S104","H59"
"S105","H59"
"S106","H71"
"S107","H71"
"S109","H123"
"S110","H90"
"S111","H89"
"S112","H81"
"S113","H81"
"S114","H95"
"S115","H96"
"S117","H98"
"S117","H125"
"S118","H100"
"S120","H89"
"S121","H89"
"S122","H104"
"S123","H112"
"S124","H123"
"S125","H34"
"S125","H93"
"S125","H94"
"S126","H34"
"S126","H93"
"S126","H94"
"S127","H76"
"S127","H77"
"S128","H76"
"S128","H77"
"S129","H77"
"S130","H77"
"S131","H111"
"S132","H49"
"S132","H112"
"S133","H124"
"S134","H57"
"S134","H117"
"S135","H118"
"S136","H100"
"S137","H100"
"S138","H121"
"S139","H122"
"S140","H123"
"S141","H124"
"S142","H98"
"S142","H125"
"S143","H126"
"S144","H82"
"S145","H82"
"S146","H61"
"S146","H62"
"S147","H61"
"S147","H62"
"S148","H49"
"S148","H127"
"S149","H48"
"S149","H128"
