"symbiont","host"
"S21","H21"
"S52","H57"
"S55","H106"
"S55","H107"
"S56","H144"
"S58","H59"
"S59","H59"
"S60","H61"
"S61","H44"
"S62","H63"
"S64","H72"
"S68","H104"
"S68","H154"
"S69","H138"
"S69","H177"
"S70","H74"
"S74","H44"
"S75","H44"
"S76","H78"
"S80","H173"
"S83","H36"
"S84","H36"
"S85","H160"
"S86","H95"
"S87","H94"
"S88","H95"
"S90","H97"
"S91","H98"
"S94","H44"
"S96","H133"
"S99","H136"
"S100","H48"
"S101","H48"
"S102","H111"
"S103","H116"
"S104","H104"
"S104","H154"
"S105","H118"
"S106","H120"
"S107","H121"
"S108","H123"
"S109","H124"
"S110","H125"
"S111","H126"
"S114","H99"
"S114","H102"
"S115","H99"
"S115","H102"
"S116","H127"
"S117","H128"
"S118","H131"
"S119","H132"
"S120","H134"
"S121","H133"
"S121","H144"
"S122","H135"
"S123","H52"
"S124","H52"
"S125","H172"
"S126","H139"
"S127","H140"
"S128","H141"
"S129","H142"
"S130","H145"
"S131","H146"
"S132","H147"
"S133","H148"
"S136","H150"
"S137","H151"
"S138","H152"
"S139","H119"
"S140","H119"
"S141","H155"
"S142","H156"
"S143","H157"
"S145","H159"
"S146","H160"
"S148","H166"
"S149","H167"
"S150","H168"
"S151","H169"
"S152","H170"
"S153","H171"
"S154","H172"
"S155","H173"
"S156","H178"
"S157","H179"
