"symbiont","host"
"S16","H72"
"S16","H73"
"S17","H19"
"S18","H22"
"S21","H22"
"S23","H27"
"S25","H35"
"S25","H66"
"S29","H59"
"S30","H43"
"S32","H47"
"S33","H42"
"S33","H74"
"S33","H75"
"S35","H48"
"S36","H78"
"S37","H49"
"S38","H51"
"S38","H53"
"S39","H50"
"S40","H52"
"S41","H56"
"S42","H63"
"S43","H59"
"S44","H60"
"S46","H38"
"S47","H12"
"S48","H63"
"S49","H64"
"S50","H42"
"S50","H65"
"S50","H74"
"S50","H75"
"S51","H66"
"S52","H67"
"S53","H68"
"S54","H70"
"S55","H71"
"S56","H48"
"S57","H48"
"S58","H78"
"S59","H79"
"S60","H80"
"S61","H81"
