"symbiont","host"
"S13","H43"
"S26","H31"
"S28","H19"
"S31","H33"
"S33","H25"
"S35","H27"
"S40","H34"
"S43","H30"
"S45","H17"
"S46","H17"
"S46","H40"
"S46","H58"
"S46","H59"
"S47","H17"
"S48","H17"
"S50","H25"
"S51","H46"
"S52","H50"
"S54","H49"
"S55","H49"
"S57","H15"
"S58","H60"
"S59","H52"
"S60","H53"
"S61","H16"
"S62","H57"
"S63","H16"
"S64","H16"
"S65","H56"
"S65","H62"
"S66","H63"
"S67","H74"
"S67","H75"
"S69","H18"
"S69","H56"
"S69","H62"
"S70","H18"
"S70","H56"
"S70","H62"
"S71","H47"
"S71","H70"
"S72","H48"
"S72","H71"
