"symbiont","host"
"S13","H10"
"S13","H119"
"S13","H133"
"S13","H143"
"S15","H19"
"S26","H22"
"S26","H23"
"S27","H10"
"S27","H106"
"S32","H90"
"S42","H76"
"S50","H21"
"S50","H40"
"S53","H44"
"S53","H52"
"S54","H131"
"S55","H45"
"S56","H46"
"S58","H105"
"S60","H50"
"S60","H135"
"S61","H73"
"S61","H82"
"S63","H21"
"S63","H52"
"S63","H132"
"S66","H56"
"S67","H153"
"S68","H73"
"S69","H73"
"S69","H81"
"S71","H32"
"S74","H92"
"S76","H59"
"S77","H63"
"S77","H133"
"S78","H63"
"S78","H133"
"S80","H89"
"S83","H78"
"S83","H100"
"S83","H101"
"S86","H59"
"S88","H85"
"S89","H74"
"S90","H63"
"S91","H90"
"S91","H124"
"S95","H63"
"S96","H63"
"S98","H79"
"S100","H81"
"S105","H85"
"S106","H27"
"S108","H88"
"S108","H89"
"S115","H27"
"S121","H94"
"S122","H27"
"S123","H27"
"S126","H115"
"S129","H56"
"S130","H56"
"S133","H110"
"S135","H141"
"S135","H142"
"S136","H141"
"S137","H114"
"S138","H115"
"S139","H117"
"S140","H140"
"S141","H106"
"S141","H120"
"S141","H124"
"S142","H106"
"S142","H120"
"S142","H124"
"S143","H10"
"S143","H26"
"S143","H119"
"S144","H78"
"S145","H157"
"S146","H121"
"S147","H101"
"S147","H122"
"S148","H73"
"S148","H82"
"S149","H73"
"S149","H82"
"S150","H123"
"S152","H95"
"S153","H95"
"S154","H124"
"S155","H126"
"S157","H90"
"S157","H125"
"S158","H90"
"S158","H125"
"S159","H127"
"S162","H130"
"S163","H106"
"S163","H120"
"S164","H6"
"S164","H106"
"S164","H120"
"S168","H134"
"S169","H135"
"S170","H50"
"S170","H136"
"S172","H73"
"S173","H154"
"S174","H154"
"S175","H137"
"S176","H78"
"S177","H6"
"S178","H140"
"S179","H167"
"S180","H94"
"S181","H94"
"S183","H140"
"S184","H73"
"S185","H73"
"S187","H145"
"S188","H164"
"S189","H147"
"S190","H40"
"S190","H148"
"S191","H147"
"S192","H147"
"S193","H151"
"S194","H139"
"S194","H152"
"S195","H153"
"S196","H154"
"S198","H156"
"S199","H157"
"S200","H158"
"S201","H6"
"S202","H6"
"S204","H76"
"S205","H6"
"S206","H10"
"S206","H60"
"S207","H10"
"S207","H60"
"S209","H138"
"S210","H160"
"S211","H118"
"S211","H162"
"S213","H166"
"S214","H167"
"S215","H168"
"S216","H169"
"S216","H170"
"S217","H146"
"S218","H6"
"S218","H146"
"S219","H161"
"S220","H161"
"S221","H161"
"S222","H27"
"S223","H6"
"S223","H27"
"S224","H173"
"S225","H174"
"S226","H175"
"S227","H176"
"S228","H6"
