"symbiont","host"
"S70","H616"
"S70","H617"
"S126","H90"
"S135","H323"
"S135","H746"
"S141","H163"
"S147","H149"
"S149","H235"
"S149","H273"
"S149","H274"
"S164","H233"
"S176","H311"
"S178","H280"
"S191","H616"
"S191","H617"
"S196","H140"
"S196","H151"
"S197","H763"
"S199","H280"
"S206","H388"
"S211","H639"
"S219","H425"
"S222","H851"
"S231","H485"
"S234","H96"
"S234","H163"
"S234","H274"
"S240","H192"
"S247","H465"
"S248","H466"
"S248","H594"
"S249","H707"
"S249","H708"
"S250","H198"
"S252","H499"
"S255","H312"
"S264","H218"
"S266","H852"
"S267","H852"
"S270","H521"
"S272","H307"
"S273","H228"
"S277","H234"
"S278","H714"
"S279","H236"
"S283","H242"
"S292","H173"
"S293","H173"
"S295","H584"
"S296","H383"
"S302","H120"
"S303","H552"
"S308","H595"
"S309","H594"
"S313","H92"
"S316","H595"
"S317","H605"
"S317","H606"
"S318","H268"
"S318","H278"
"S319","H546"
"S328","H283"
"S331","H705"
"S332","H291"
"S336","H297"
"S337","H218"
"S341","H631"
"S346","H302"
"S348","H84"
"S348","H196"
"S352","H189"
"S354","H595"
"S354","H715"
"S354","H745"
"S355","H311"
"S356","H604"
"S361","H306"
"S362","H280"
"S363","H693"
"S364","H694"
"S368","H195"
"S369","H634"
"S370","H327"
"S377","H548"
"S377","H746"
"S377","H747"
"S379","H149"
"S379","H273"
"S380","H149"
"S380","H273"
"S383","H519"
"S384","H507"
"S387","H414"
"S391","H358"
"S393","H360"
"S394","H512"
"S394","H596"
"S395","H270"
"S396","H270"
"S397","H84"
"S397","H196"
"S400","H735"
"S400","H750"
"S400","H751"
"S405","H96"
"S405","H163"
"S405","H247"
"S405","H274"
"S405","H701"
"S406","H374"
"S407","H133"
"S409","H218"
"S412","H280"
"S412","H553"
"S415","H569"
"S415","H570"
"S416","H342"
"S416","H506"
"S417","H84"
"S417","H230"
"S420","H386"
"S421","H84"
"S421","H387"
"S421","H705"
"S422","H169"
"S424","H120"
"S424","H507"
"S425","H688"
"S426","H616"
"S426","H617"
"S427","H616"
"S427","H617"
"S428","H388"
"S429","H389"
"S432","H392"
"S433","H393"
"S434","H280"
"S434","H401"
"S435","H507"
"S436","H507"
"S437","H323"
"S437","H405"
"S439","H409"
"S440","H314"
"S440","H591"
"S441","H410"
"S444","H777"
"S445","H416"
"S447","H276"
"S447","H353"
"S448","H276"
"S448","H353"
"S449","H580"
"S451","H84"
"S451","H230"
"S452","H84"
"S452","H230"
"S455","H470"
"S456","H273"
"S456","H274"
"S456","H431"
"S458","H438"
"S460","H594"
"S462","H350"
"S463","H449"
"S464","H465"
"S466","H451"
"S468","H89"
"S468","H381"
"S470","H253"
"S472","H507"
"S472","H595"
"S473","H454"
"S474","H486"
"S474","H487"
"S476","H283"
"S477","H283"
"S478","H847"
"S480","H257"
"S481","H456"
"S482","H458"
"S483","H459"
"S484","H498"
"S485","H465"
"S486","H468"
"S488","H470"
"S489","H359"
"S490","H359"
