"symbiont","host"
"S6","H18"
"S13","H15"
"S13","H54"
"S13","H55"
"S15","H15"
"S15","H49"
"S17","H41"
"S19","H15"
"S20","H43"
"S20","H44"
"S24","H18"
"S25","H27"
"S25","H35"
"S26","H15"
"S26","H49"
"S27","H56"
"S27","H57"
"S28","H27"
"S29","H17"
"S30","H49"
"S31","H52"
"S32","H17"
"S33","H15"
"S33","H54"
"S33","H55"
"S34","H13"
"S35","H38"
"S35","H40"
"S37","H41"
"S38","H27"
"S39","H27"
"S40","H26"
"S41","H27"
"S42","H10"
"S42","H11"
"S43","H10"
"S43","H11"
"S44","H36"
"S44","H37"
"S45","H29"
"S47","H41"
"S47","H55"
"S48","H28"
"S48","H31"
"S49","H32"
"S50","H35"
"S53","H34"
"S54","H34"
"S55","H41"
"S55","H54"
"S56","H13"
"S56","H39"
"S57","H41"
"S57","H55"
"S58","H42"
"S59","H45"
"S60","H46"
"S61","H17"
"S61","H52"
"S61","H53"
"S63","H47"
"S64","H48"
"S65","H50"
"S66","H51"
"S67","H38"
"S67","H40"
"S68","H8"
"S68","H38"
"S68","H40"
