"symbiont","host"
"S25","H16"
"S26","H31"
"S31","H25"
"S37","H74"
"S37","H78"
"S41","H30"
"S42","H31"
"S48","H46"
"S49","H95"
"S49","H96"
"S50","H37"
"S51","H70"
"S51","H74"
"S54","H28"
"S57","H9"
"S59","H28"
"S60","H3"
"S60","H28"
"S61","H49"
"S61","H66"
"S63","H63"
"S65","H100"
"S66","H35"
"S67","H35"
"S68","H37"
"S69","H37"
"S70","H45"
"S71","H45"
"S73","H65"
"S74","H49"
"S74","H66"
"S75","H67"
"S75","H71"
"S76","H69"
"S77","H3"
"S77","H70"
"S79","H22"
"S80","H82"
"S81","H75"
"S82","H38"
"S82","H76"
"S84","H78"
"S85","H71"
"S85","H74"
"S85","H79"
"S86","H70"
"S86","H81"
"S87","H82"
"S88","H83"
"S89","H84"
"S90","H74"
"S90","H85"
"S91","H86"
"S92","H80"
"S92","H87"
"S93","H88"
"S94","H70"
"S94","H93"
"S95","H74"
"S95","H94"
"S96","H68"
"S97","H3"
"S97","H68"
"S98","H37"
"S99","H37"
"S100","H37"
"S101","H97"
"S102","H39"
"S102","H98"
"S103","H99"
"S104","H100"
"S105","H17"
"S106","H17"
"S107","H103"
"S108","H104"
"S109","H55"
"S110","H55"
"S111","H105"
"S112","H106"
"S113","H22"
"S114","H3"
