"symbiont","host"
"S5","H10"
"S14","H9"
"S16","H10"
"S18","H54"
"S21","H4"
"S23","H65"
"S26","H26"
"S27","H4"
"S30","H10"
"S32","H10"
"S34","H60"
"S34","H61"
"S38","H5"
"S38","H29"
"S38","H43"
"S38","H48"
"S39","H27"
"S40","H6"
"S40","H57"
"S41","H27"
"S42","H38"
"S42","H50"
"S42","H51"
"S43","H5"
"S43","H43"
"S43","H48"
"S45","H46"
"S45","H55"
"S46","H4"
"S47","H4"
"S47","H56"
"S48","H29"
"S48","H44"
"S49","H29"
"S49","H44"
"S50","H17"
"S50","H47"
"S51","H29"
"S51","H43"
"S51","H48"
"S52","H5"
"S52","H33"
"S52","H49"
"S53","H52"
"S53","H53"
"S54","H52"
"S54","H53"
"S57","H31"
"S58","H14"
"S58","H32"
"S58","H41"
"S58","H55"
"S59","H20"
"S59","H34"
"S59","H56"
"S60","H35"
"S60","H36"
"S61","H6"
"S61","H57"
"S62","H35"
"S62","H36"
"S63","H35"
"S63","H36"
"S64","H27"
"S65","H27"
"S66","H58"
"S68","H31"
"S69","H31"
"S70","H5"
"S70","H29"
"S71","H4"
"S72","H4"
"S73","H5"
"S73","H29"
"S74","H5"
"S74","H29"
"S75","H68"
"S76","H69"
