"symbiont","host"
"S12","H31"
"S14","H41"
"S18","H37"
"S19","H37"
"S19","H55"
"S19","H73"
"S22","H63"
"S23","H2"
"S23","H37"
"S23","H47"
"S28","H26"
"S29","H20"
"S30","H37"
"S30","H47"
"S30","H55"
"S31","H37"
"S31","H55"
"S35","H75"
"S37","H63"
"S37","H64"
"S38","H37"
"S38","H68"
"S38","H69"
"S39","H29"
"S41","H31"
"S42","H32"
"S42","H33"
"S45","H42"
"S45","H43"
"S47","H2"
"S49","H72"
"S50","H37"
"S50","H55"
"S55","H41"
"S56","H59"
"S57","H59"
"S59","H47"
"S61","H37"
"S61","H47"
"S61","H48"
"S62","H55"
"S63","H40"
"S64","H47"
"S64","H68"
"S65","H47"
"S65","H65"
"S66","H40"
"S67","H40"
"S68","H37"
"S68","H47"
"S68","H65"
"S69","H37"
"S69","H47"
"S69","H65"
"S70","H74"
"S71","H11"
"S72","H11"
"S73","H37"
"S73","H60"
"S74","H61"
"S75","H54"
"S75","H57"
"S76","H54"
"S76","H57"
"S77","H65"
"S78","H68"
"S78","H72"
"S79","H56"
"S80","H72"
"S81","H73"
"S82","H36"
"S83","H36"
"S84","H66"
"S85","H67"
"S86","H37"
"S86","H47"
"S87","H2"
"S87","H37"
"S87","H47"
"S88","H56"
"S89","H56"
"S90","H11"
"S91","H11"
"S92","H65"
"S92","H72"
"S93","H73"
"S94","H46"
"S94","H73"
"S95","H46"
"S95","H73"
"S96","H74"
"S97","H75"
