"symbiont","host"
"S49","H44"
"S53","H48"
"S65","H44"
"S77","H48"
"S99","H131"
"S100","H130"
"S102","H261"
"S102","H262"
"S108","H131"
"S111","H223"
"S116","H69"
"S117","H158"
"S117","H159"
"S119","H200"
"S121","H174"
"S131","H121"
"S134","H133"
"S134","H136"
"S134","H235"
"S138","H184"
"S141","H97"
"S147","H106"
"S149","H93"
"S150","H223"
"S152","H110"
"S161","H193"
"S162","H57"
"S162","H118"
"S164","H131"
"S165","H130"
"S166","H255"
"S166","H256"
"S169","H131"
"S171","H130"
"S172","H131"
"S174","H121"
"S176","H130"
"S178","H43"
"S178","H63"
"S179","H130"
"S180","H127"
"S181","H208"
"S181","H209"
"S182","H130"
"S183","H131"
"S184","H147"
"S185","H130"
"S186","H130"
"S187","H132"
"S188","H219"
"S191","H136"
"S192","H137"
"S193","H87"
"S193","H138"
"S195","H74"
"S196","H74"
"S197","H130"
"S198","H130"
"S199","H140"
"S200","H143"
"S200","H144"
"S201","H75"
"S202","H141"
"S204","H147"
"S205","H148"
"S207","H225"
"S207","H226"
"S208","H151"
"S209","H61"
"S210","H215"
"S211","H221"
"S213","H176"
"S214","H153"
"S215","H154"
"S216","H155"
"S217","H220"
"S219","H193"
"S219","H194"
"S220","H166"
"S221","H167"
"S224","H169"
"S225","H170"
"S226","H132"
"S227","H132"
"S228","H106"
"S229","H106"
"S230","H178"
"S232","H174"
"S233","H136"
"S233","H235"
"S233","H236"
"S234","H213"
"S235","H130"
"S236","H130"
"S237","H75"
"S237","H149"
"S238","H199"
"S239","H175"
"S239","H213"
"S240","H176"
"S241","H227"
"S242","H227"
"S242","H228"
"S244","H178"
"S245","H180"
"S246","H183"
"S247","H185"
"S248","H186"
"S250","H61"
"S250","H187"
"S251","H168"
"S251","H216"
"S252","H195"
"S255","H202"
"S256","H203"
"S257","H205"
"S258","H229"
"S259","H252"
"S260","H210"
"S261","H152"
"S262","H185"
"S263","H185"
"S264","H75"
"S264","H149"
"S265","H75"
"S265","H149"
"S266","H212"
"S267","H168"
"S267","H216"
"S269","H218"
"S270","H219"
"S271","H220"
"S272","H221"
"S273","H222"
"S274","H223"
"S275","H224"
"S276","H204"
"S277","H204"
"S278","H121"
"S279","H121"
"S280","H179"
"S281","H179"
"S282","H126"
"S283","H126"
"S284","H152"
"S285","H152"
"S287","H188"
"S287","H232"
"S288","H233"
"S289","H234"
"S290","H263"
"S291","H266"
"S291","H267"
"S292","H239"
"S293","H240"
"S294","H36"
"S294","H241"
"S295","H242"
"S296","H243"
"S297","H244"
"S298","H163"
"S299","H163"
"S300","H126"
"S301","H126"
"S302","H197"
"S302","H247"
"S303","H248"
"S304","H249"
"S305","H250"
"S306","H253"
"S307","H254"
"S308","H184"
"S309","H184"
"S310","H205"
"S311","H205"
"S312","H205"
"S313","H259"
"S314","H260"
"S315","H264"
"S316","H263"
"S317","H264"
"S318","H230"
"S318","H265"
"S319","H270"
"S320","H196"
"S320","H271"
"S321","H229"
"S321","H230"
"S322","H229"
"S322","H230"
"S323","H211"
"S323","H274"
"S324","H272"
