53	54
53	55
54	56
54	57
56	58
56	59
58	60
58	61
61	62
61	1
55	63
55	64
60	65
60	66
64	67
64	45
59	2
59	68
65	69
65	46
69	70
69	71
63	72
63	73
57	74
57	47
67	75
67	3
66	76
66	77
77	4
77	78
62	79
62	80
70	5
70	81
75	82
75	48
80	83
80	6
72	84
72	49
74	85
74	7
79	86
79	8
82	87
82	50
87	88
87	9
76	89
76	90
68	10
68	91
83	92
83	93
91	94
91	11
88	95
88	51
89	12
89	13
78	96
78	14
92	97
92	15
81	16
81	17
90	18
90	19
73	20
73	21
96	22
96	23
84	98
84	24
97	99
97	25
94	26
94	27
93	28
93	29
95	100
95	101
85	30
85	31
71	32
71	33
99	102
99	34
101	52
101	35
86	36
86	37
102	103
102	38
98	39
98	40
100	41
100	42
103	43
103	44
