152	24
152	25
153	9
154	33
155	36
155	37
156	38
156	39
157	9
158	9
159	36
159	37
160	11
161	38
162	38
163	39
164	38
165	37
166	36
167	36
168	3
169	4
170	2
171	4
172	4
173	37
174	25
175	25
176	11
177	11
178	16
178	17
179	16
179	17
180	16
180	17
181	12
182	13
183	12
184	13
185	13
186	20
187	20
188	53
189	24
189	26
190	24
190	26
191	27
191	28
192	15
193	15
194	15
195	36
196	36
197	9
198	9
199	9
200	35
201	35
202	35
203	35
204	4
205	4
206	24
207	24
208	12
209	12
210	8
211	8
212	8
213	8
214	19
215	19
216	19
217	19
218	29
219	30
220	25
221	25
222	7
223	7
224	7
225	26
225	29
225	27
225	30
226	28
227	27
228	28
229	16
230	17
231	16
232	17
233	5
233	18
233	6
233	34
233	2
233	10
233	14
233	32
233	31
233	0
233	23
233	3
234	0
235	5
235	18
235	6
235	34
235	2
235	10
235	14
235	32
235	31
235	0
235	23
235	36
235	15
235	19
235	7
236	0
237	14
237	6
237	0
237	10
237	31
237	2
237	8
238	0
239	5
239	18
239	6
239	34
239	2
239	10
239	14
239	32
239	31
239	0
239	23
239	3
239	7
240	0
241	5
241	18
241	6
241	34
241	2
241	10
241	14
241	32
241	31
241	0
241	23
241	3
241	15
241	35
241	8
241	7
242	0
243	5
243	18
243	6
243	34
243	2
243	10
243	14
243	32
243	31
243	0
243	23
243	3
243	15
244	0
