parasite_leaf:,host_leaf
P20,H3
P20,H4
P21,H3
P21,H4
P214,H80
P215,H81
P151,H52
P223,H53
P223,H81
P222,H81
P216,H80
P153,H52
P194,H74
P195,H75
P175,H65
P137,H47
P228,H82
P229,H83
P230,H82
P231,H83
P83,H30
P33,H5
P33,H13
P208,H78
P209,H79
P183,H69
P210,H78
P211,H79
P212,H78
P213,H79
P185,H69
P173,H63
P176,H66
P177,H67
P100,H12
P100,H38
P178,H66
P179,H67
P103,H12
P103,H39
P102,H12
P102,H38
P35,H5
P35,H13
P123,H18
P123,H29
P149,H44
P149,H51
P148,H50
P133,H45
P146,H44
P146,H50
P147,H51
P131,H45
P77,H28
P218,H19
P219,H19
P68,H14
P68,H17
P69,H17
P61,H14
P61,H17
P49,H17
P70,H15
P70,H23
P71,H15
P71,H23
P196,H40
P196,H76
P197,H77
P204,H41
P205,H41
P92,H20
P92,H36
P93,H37
P124,H21
P125,H21
P118,H21
P116,H32
P117,H32
P110,H32
P158,H56
P159,H57
P160,H56
P161,H57
P109,H27
P109,H33
P156,H56
P157,H57
P168,H32
P169,H32
P65,H26
P206,H70
P207,H70
P187,H71
P163,H58
P188,H72
P189,H73
P139,H48
P191,H49
P191,H73
P190,H72
P226,H48
P227,H48
P220,H48
P30,H5
P30,H12
P31,H13
P11,H3
P11,H4
P144,H50
P145,H51
P129,H45
P79,H28
P47,H19
P91,H14
P91,H17
P90,H17
P114,H22
P114,H41
P115,H41
P198,H76
P199,H77
P154,H54
P155,H55
P53,H10
P53,H21
P164,H36
P164,H60
P165,H61
P95,H37
P200,H60
P201,H60
P167,H61
P97,H20
P97,H37
P25,H6
P25,H9
P80,H2
P80,H7
P170,H48
P171,H48
P192,H72
P193,H73
