parasite_leaf:,host_leaf
P74,H15
P74,H39
P75,H38
P118,H54
P119,H55
P77,H38
P15,H14
P17,H3
P17,H4
P55,H19
P55,H31
P108,H50
P109,H51
P56,H19
P56,H30
P120,H56
P121,H57
P27,H18
P112,H52
P113,H53
P93,H27
P93,H45
P122,H58
P123,H59
P99,H47
P37,H20
P37,H23
P33,H11
P33,H21
P51,H20
P51,H23
P82,H40
P83,H41
P81,H23
P81,H41
P80,H40
P114,H52
P115,H53
P95,H45
P116,H52
P117,H53
P97,H45
P124,H58
P125,H59
P101,H47
P35,H21
P88,H42
P89,H43
P90,H42
P91,H43
P67,H36
P87,H37
P87,H43
P86,H42
P69,H36
P84,H42
P85,H43
P65,H36
P102,H35
P103,H35
P62,H34
P110,H32
P111,H32
P43,H24
P22,H13
P22,H17
P23,H13
P23,H16
P52,H28
P53,H29
P25,H16
P104,H12
P104,H48
P105,H49
P106,H48
P107,H49
