parasite_leaf:,host_leaf
P39,H12
P39,H31
P96,H30
P97,H30
P66,H30
P58,H12
P58,H30
P40,H30
P41,H31
P101,H48
P101,H61
P100,H60
P162,H96
P163,H97
P102,H60
P103,H61
P104,H60
P105,H61
P164,H96
P165,H97
P166,H96
P167,H97
P49,H35
P45,H33
P35,H27
P28,H19
P29,H19
P26,H7
P26,H19
P134,H80
P135,H81
P107,H62
P57,H41
P142,H86
P143,H87
P125,H73
P114,H37
P13,H5
P13,H11
P108,H64
P109,H65
P152,H92
P153,H93
P63,H44
P42,H5
P42,H10
P43,H10
P158,H94
P159,H95
P131,H78
P160,H94
P161,H95
P133,H78
P120,H70
P121,H71
P116,H68
P117,H69
P79,H35
P119,H53
P119,H55
P118,H55
P110,H55
P82,H53
P82,H55
P92,H54
P93,H54
P138,H84
P139,H85
P113,H67
P75,H51
P154,H87
P155,H87
P140,H86
P123,H73
P148,H90
P149,H91
P55,H39
P168,H90
P169,H90
P151,H91
P146,H88
P145,H89
P137,H82
P127,H75
P61,H42
P86,H56
P87,H57
P88,H56
P89,H57
P47,H8
P47,H15
P157,H39
P156,H76
P129,H77
