parasite_leaf:,host_leaf
P7,H2
P7,H4
P21,H2
P21,H4
P36,H4
P36,H20
P37,H21
P35,H4
P35,H21
P42,H4
P42,H20
P43,H20
P50,H24
P51,H25
P31,H19
P32,H10
P32,H18
P33,H19
P58,H17
P58,H27
P74,H30
P75,H30
P63,H31
P61,H29
P53,H26
P64,H16
P64,H32
P65,H33
P28,H11
P28,H17
P68,H32
P69,H33
P70,H16
P70,H32
P71,H33
P88,H33
P89,H33
P84,H33
P66,H32
P56,H22
P57,H22
P39,H23
P86,H40
P87,H41
P90,H42
P91,H43
P48,H7
P48,H12
P49,H12
P72,H34
P73,H35
P80,H38
P81,H39
P82,H38
P83,H39
P78,H38
P79,H39
