parasite_leaf:,host_leaf
P77,H10
P77,H31
P106,H38
P107,H39
P91,H34
P78,H10
P78,H30
P153,H49
P153,H55
P152,H54
P135,H48
P104,H35
P104,H38
P105,H39
P89,H34
P150,H54
P151,H55
P133,H48
P92,H18
P92,H37
P93,H18
P93,H36
P126,H19
P126,H41
P127,H43
P116,H40
P21,H6
P21,H9
P51,H11
P51,H19
P208,H74
P209,H75
P216,H75
P217,H75
P210,H74
P95,H36
P198,H36
P199,H36
P206,H74
P207,H75
P112,H35
P112,H39
P113,H35
P113,H39
P102,H38
P87,H34
P214,H55
P215,H55
P156,H54
P139,H48
P158,H54
P159,H55
P141,H48
P154,H54
P155,H55
P137,H31
P137,H48
P23,H6
P23,H9
P13,H4
P13,H7
P25,H8
P25,H10
P46,H11
P46,H18
P114,H40
P115,H41
P118,H42
P119,H43
P146,H44
P146,H52
P212,H53
P213,H53
P195,H44
P195,H52
P194,H52
P149,H53
P125,H45
P196,H66
P197,H67
P204,H72
P205,H73
P200,H68
P201,H69
P167,H58
P143,H51
P15,H7
P63,H14
P63,H21
P62,H14
P62,H21
P54,H14
P54,H20
P101,H13
P101,H15
P188,H64
P189,H65
P181,H63
P190,H64
P191,H65
P183,H63
P174,H60
P175,H60
P169,H61
P192,H33
P192,H57
P193,H57
P81,H32
P108,H20
P109,H20
P57,H21
P43,H13
P43,H15
P83,H12
P83,H32
P170,H60
P171,H61
P163,H57
P172,H60
P173,H61
P165,H57
P52,H14
P52,H20
P53,H21
P184,H64
P185,H65
P177,H63
P186,H64
P187,H65
P179,H63
P33,H5
P33,H12
P202,H70
P203,H71
P129,H47
P218,H27
P219,H27
