parasite_leaf:,host_leaf
P150,H10
P150,H12
P151,H12
P19,H13
P66,H22
P66,H37
P67,H37
P212,H90
P213,H91
P69,H44
P153,H23
P153,H70
P189,H71
P189,H83
P192,H84
P193,H85
P194,H84
P195,H85
P206,H83
P207,H83
P155,H70
P80,H50
P81,H51
P108,H24
P108,H33
P109,H33
P220,H94
P221,H95
P217,H92
P141,H64
P75,H48
P214,H18
P215,H18
P210,H88
P211,H89
P177,H79
P222,H96
P223,H97
P105,H29
P105,H52
P208,H80
P209,H80
P181,H81
P159,H73
P234,H28
P235,H28
P203,H28
P232,H86
P233,H86
P199,H87
P200,H86
P201,H87
P196,H86
P197,H87
P63,H43
P112,H53
P112,H56
P178,H56
P178,H78
P179,H79
P138,H53
P138,H57
P236,H97
P237,H97
P226,H96
P186,H81
P187,H81
P182,H80
P161,H52
P161,H73
P184,H80
P185,H81
P163,H73
P43,H20
P43,H28
P65,H21
P65,H43
P64,H21
P64,H42
P27,H4
P27,H21
P98,H53
P98,H56
P228,H96
P229,H97
P230,H96
P231,H97
P224,H96
P225,H97
P156,H52
P156,H72
P157,H73
P39,H28
P172,H62
P173,H62
P131,H62
P129,H63
P71,H46
P51,H31
P51,H35
P218,H59
P219,H59
P120,H58
P122,H58
P123,H59
P118,H58
P119,H59
P77,H30
P77,H40
P59,H41
P72,H34
P72,H47
P73,H46
P53,H35
P204,H59
P205,H59
P132,H59
P124,H40
P124,H59
P116,H40
P116,H58
P61,H30
P61,H41
P146,H68
P147,H69
P143,H67
P174,H66
P174,H68
P175,H68
P149,H66
P149,H69
P145,H67
P127,H60
P168,H76
P169,H77
P57,H39
P92,H16
P92,H26
P93,H26
P90,H26
P78,H16
P78,H26
P23,H17
P164,H74
P165,H75
