parasite_leaf:,host_leaf
P13,H6
P13,H10
P166,H74
P167,H75
P168,H74
P169,H75
P115,H49
P115,H61
P114,H60
P79,H48
P37,H11
P37,H16
P146,H60
P147,H60
P117,H61
P81,H48
P118,H60
P119,H61
P83,H48
P164,H60
P165,H60
P121,H61
P144,H48
P145,H48
P53,H11
P53,H17
P170,H74
P171,H75
P152,H24
P153,H24
P41,H25
P33,H20
P138,H66
P139,H67
P140,H66
P141,H67
P99,H50
P136,H66
P137,H67
P101,H50
P162,H67
P163,H67
P134,H66
P97,H50
P132,H66
P133,H67
P148,H50
P149,H50
P130,H66
P131,H67
P93,H50
P156,H15
P157,H15
P90,H15
P88,H15
P43,H8
P43,H23
P102,H23
P103,H23
P110,H58
P111,H59
P154,H58
P155,H58
P113,H59
P108,H56
P109,H57
P27,H4
P27,H13
P124,H43
P124,H45
P125,H45
P72,H44
P160,H42
P161,H42
P59,H35
P55,H30
P122,H62
P123,H63
P107,H54
P150,H70
P151,H71
P128,H64
P129,H65
P105,H52
P86,H39
P87,H39
P64,H38
P142,H68
P143,H69
P158,H72
P159,H73
P67,H41
P31,H19
