parasite_leaf:,host_leaf
P200,H85
P201,H85
P158,H84
P97,H62
P190,H92
P191,H93
P192,H92
P193,H93
P119,H71
P186,H92
P187,H93
P188,H92
P189,H93
P121,H71
P84,H58
P85,H59
P144,H54
P145,H54
P142,H54
P81,H54
P75,H55
P67,H51
P29,H28
P116,H53
P117,H53
P70,H52
P184,H73
P185,H73
P122,H72
P9,H8
P174,H88
P175,H89
P176,H88
P177,H89
P198,H96
P199,H97
P130,H76
P131,H77
P132,H76
P133,H77
P128,H76
P129,H77
P39,H17
P39,H23
P38,H23
P22,H22
P182,H80
P183,H80
P147,H81
P59,H14
P59,H46
P73,H14
P73,H46
P72,H46
P148,H80
P149,H81
P86,H60
P87,H61
P103,H44
P103,H48
P160,H86
P161,H87
P138,H78
P139,H79
P125,H49
P125,H75
P202,H45
P203,H45
P196,H94
P197,H95
P181,H91
P107,H66
P162,H86
P163,H87
P164,H48
P164,H86
P165,H87
P140,H78
P141,H79
P127,H75
P92,H45
P93,H45
P79,H37
P79,H45
P37,H36
P98,H43
P98,H64
P99,H65
P170,H82
P171,H82
P153,H83
P111,H69
P154,H82
P155,H83
P113,H69
P150,H69
P151,H69
P156,H82
P157,H83
P136,H64
P137,H64
P101,H65
P194,H94
P195,H95
P179,H91
P105,H66
P82,H56
P83,H57
P90,H7
P91,H7
