parasite_leaf:,host_leaf
P60,H19
P60,H23
P122,H22
P122,H52
P123,H53
P102,H44
P103,H45
P110,H48
P111,H49
P124,H52
P125,H53
P104,H44
P105,H45
P25,H12
P19,H4
P19,H11
P112,H48
P113,H49
P114,H48
P115,H49
P120,H22
P120,H52
P121,H53
P100,H44
P101,H45
P45,H10
P45,H12
P44,H12
P82,H34
P82,H36
P92,H37
P93,H37
P130,H56
P131,H57
P88,H38
P89,H39
P47,H10
P47,H12
P46,H12
P35,H10
P35,H12
P56,H19
P56,H23
P118,H52
P119,H53
P140,H44
P141,H44
P99,H45
P126,H54
P127,H55
P117,H50
P138,H62
P139,H63
P81,H37
P128,H56
P129,H57
P72,H32
P73,H33
P78,H15
P79,H15
P86,H38
P87,H39
P12,H5
P12,H6
P13,H6
P51,H8
P51,H15
P142,H21
P143,H21
P54,H17
P54,H20
P55,H20
P132,H58
P133,H59
P136,H60
P137,H61
P71,H30
P135,H12
P134,H43
P94,H42
P96,H42
P97,H43
P68,H28
P69,H29
