parasite_leaf:,host_leaf
P17,H4
P17,H9
P70,H32
P71,H33
P73,H8
P73,H33
P72,H32
P110,H17
P111,H17
P99,H17
P34,H16
P27,H13
P30,H11
P30,H14
P94,H42
P95,H43
P83,H39
P65,H15
P65,H30
P21,H6
P21,H10
P51,H20
P51,H27
P59,H20
P59,H26
P76,H26
P77,H26
P116,H50
P117,H51
P101,H45
P18,H4
P18,H8
P126,H48
P127,H50
P115,H49
P80,H16
P81,H16
P37,H17
P29,H13
P54,H24
P55,H24
P68,H25
P69,H25
P56,H25
P112,H46
P113,H47
P75,H35
P63,H29
P93,H18
P93,H41
P106,H40
P107,H40
P86,H39
P96,H42
P97,H43
P67,H30
P88,H40
P89,H41
P124,H41
P125,H41
P90,H40
P78,H36
P79,H37
P122,H45
P123,H45
P108,H45
P118,H50
P119,H51
P120,H50
P121,H51
P105,H45
P52,H26
P53,H27
