parasite_leaf:,host_leaf
P20,H13
P21,H13
P19,H13
P86,H52
P87,H52
P79,H53
P138,H20
P139,H20
P128,H82
P129,H83
P114,H65
P115,H65
P98,H64
P100,H66
P101,H67
P56,H38
P57,H39
P66,H44
P67,H45
P82,H56
P83,H57
P85,H15
P85,H57
P150,H56
P151,H56
P92,H60
P93,H61
P108,H72
P109,H73
P43,H29
P11,H11
P38,H22
P39,H22
P34,H19
P34,H22
P95,H59
P95,H62
P103,H63
P103,H69
P102,H68
P132,H84
P133,H85
P63,H43
P152,H90
P153,H91
P110,H34
P110,H74
P111,H34
P111,H75
P124,H80
P125,H81
P144,H88
P145,H89
P146,H88
P147,H89
P120,H78
P121,H79
P75,H50
P104,H68
P105,H69
P97,H62
P134,H84
P135,H85
P148,H43
P149,H43
P61,H23
P61,H41
P33,H22
P154,H92
P155,H93
P113,H75
P126,H80
P127,H81
P119,H35
P119,H76
P122,H78
P123,H79
P77,H32
P77,H50
P140,H86
P141,H87
P142,H86
P143,H87
P107,H70
P81,H55
P73,H48
P71,H47
