parasite_leaf:,host_leaf
P66,H22
P66,H45
P190,H90
P191,H91
P89,H52
P95,H51
P95,H55
P124,H62
P125,H63
P119,H54
P119,H61
P140,H66
P141,H67
P176,H84
P177,H85
P184,H88
P185,H89
P47,H8
P47,H23
P154,H23
P154,H73
P186,H88
P187,H89
P73,H45
P73,H47
P72,H46
P194,H90
P195,H91
P196,H90
P197,H91
P192,H90
P193,H91
P91,H52
P127,H60
P127,H63
P126,H62
P166,H78
P167,H79
P133,H65
P97,H55
P142,H66
P143,H67
P104,H31
P104,H35
P105,H35
P98,H35
P114,H34
P115,H34
P170,H80
P171,H81
P25,H16
P156,H74
P157,H75
P168,H29
P169,H29
P23,H14
P15,H11
P12,H4
P12,H9
P70,H46
P71,H47
P87,H50
P87,H52
P188,H90
P189,H91
P122,H62
P123,H63
P164,H78
P165,H79
P131,H65
P93,H55
P138,H66
P139,H67
P174,H84
P175,H85
P182,H88
P183,H89
P39,H13
P39,H25
P54,H24
P54,H36
P158,H76
P159,H77
P111,H59
P106,H56
P107,H57
P108,H36
P108,H56
P109,H57
P160,H76
P161,H77
P162,H76
P163,H77
P113,H59
P178,H86
P179,H87
P145,H69
P180,H86
P181,H87
P147,H69
P63,H43
P148,H70
P149,H71
P61,H41
P59,H39
P43,H27
P27,H18
P36,H7
P36,H20
P37,H20
P172,H82
P173,H83
P51,H32
