parasite_leaf:,host_leaf
P8,H3
P8,H5
P32,H22
P32,H24
P90,H24
P90,H34
P91,H34
P58,H34
P102,H66
P103,H67
P31,H25
P94,H62
P95,H63
P83,H54
P67,H46
P72,H33
P73,H33
P100,H46
P101,H46
P75,H46
P96,H62
P97,H63
P85,H54
P49,H33
P64,H44
P65,H45
P108,H72
P109,H73
P110,H72
P111,H73
P112,H72
P113,H73
P114,H72
P115,H73
P92,H60
P93,H61
P89,H59
P87,H57
P118,H74
P119,H75
P71,H48
P104,H68
P105,H69
P44,H30
P45,H31
P35,H27
P98,H64
P99,H65
P116,H43
P117,H43
P61,H40
P57,H38
P37,H29
P106,H70
P107,H71
P79,H50
P55,H36
P21,H17
P21,H18
P19,H16
P15,H13
P26,H2
P26,H7
P27,H2
P27,H7
P23,H7
