parasite_leaf:,host_leaf
P25,H7
P25,H12
P84,H12
P85,H12
P26,H7
P26,H12
P27,H12
P125,H26
P125,H51
P124,H50
P55,H27
P114,H13
P114,H27
P115,H27
P126,H26
P126,H50
P127,H51
P164,H62
P165,H63
P252,H57
P253,H57
P139,H55
P101,H43
P113,H14
P113,H43
P112,H43
P166,H62
P167,H63
P149,H57
P141,H55
P258,H88
P259,H89
P151,H58
P260,H88
P261,H89
P153,H58
P216,H76
P217,H77
P144,H49
P145,H49
P218,H78
P219,H79
P123,H24
P123,H49
P220,H78
P221,H79
P194,H41
P195,H41
P94,H40
P81,H36
P97,H37
P97,H41
P96,H40
P83,H36
P242,H84
P243,H85
P246,H85
P247,H70
P244,H84
P177,H33
P177,H66
P69,H32
P198,H28
P198,H70
P199,H71
P41,H11
P41,H19
P72,H29
P72,H33
P236,H84
P237,H85
P179,H66
P71,H29
P71,H32
P256,H70
P257,H70
P203,H70
P201,H71
P222,H65
P222,H80
P223,H81
P169,H64
P188,H68
P189,H69
P190,H68
P191,H69
P192,H68
P193,H69
P224,H80
P225,H81
P171,H64
P43,H16
P43,H20
P248,H86
P249,H87
P254,H74
P255,H74
P157,H61
P87,H39
P230,H82
P231,H83
P105,H45
P116,H46
P117,H47
P226,H80
P227,H81
P173,H64
P175,H52
P175,H64
P228,H80
P229,H81
P208,H69
P209,H69
P186,H68
P154,H20
P155,H20
P91,H34
P91,H39
P90,H39
P250,H86
P251,H87
P215,H74
P159,H61
P204,H45
P205,H45
P160,H45
P142,H35
P142,H45
P232,H82
P233,H83
P234,H82
P235,H83
P119,H22
P119,H47
P118,H46
P238,H84
P239,H85
P181,H66
P240,H84
P241,H85
P183,H66
P67,H32
P196,H70
P197,H71
P92,H40
P93,H41
P79,H36
P9,H8
P210,H72
P211,H73
