parasite_leaf:,host_leaf
P78,H42
P79,H43
P86,H15
P87,H15
P104,H37
P104,H46
P105,H47
P106,H46
P107,H47
P53,H36
P84,H21
P84,H36
P85,H36
P74,H21
P74,H36
P94,H37
P94,H46
P95,H47
P112,H29
P113,H29
P40,H28
P98,H46
P99,H47
P61,H36
P101,H37
P101,H47
P100,H46
P63,H36
P92,H46
P93,H47
P51,H36
P96,H46
P97,H47
P57,H36
P68,H21
P68,H37
P102,H46
P103,H47
P59,H36
P24,H12
P24,H20
P44,H32
P45,H33
P39,H27
P66,H38
P67,H39
P43,H30
P80,H44
P81,H45
P82,H44
P83,H45
P110,H19
P111,H19
P76,H40
P77,H41
P88,H22
P89,H22
P64,H35
P65,H35
P108,H48
P109,H49
P70,H25
P71,H25
P11,H10
