parasite_leaf:,host_leaf
P4,H1
P4,H3
P63,H2
P63,H14
P274,H25
P275,H25
P126,H24
P128,H15
P128,H24
P129,H25
P65,H14
P270,H50
P271,H51
P229,H41
P193,H37
P272,H50
P273,H51
P231,H41
P195,H37
P244,H32
P244,H46
P245,H47
P276,H52
P277,H53
P197,H39
P109,H19
P109,H21
P108,H19
P108,H20
P166,H28
P166,H34
P167,H35
P139,H29
P81,H17
P110,H20
P111,H21
P210,H34
P211,H34
P169,H35
P141,H29
P83,H17
P106,H20
P107,H21
P164,H34
P165,H35
P137,H29
P124,H17
P125,H17
P286,H20
P287,H20
P105,H21
P162,H34
P163,H35
P135,H29
P258,H17
P259,H17
P41,H6
P41,H8
P264,H50
P265,H51
P221,H41
P185,H37
P246,H46
P247,H47
P43,H6
P43,H8
P288,H51
P289,H51
P266,H50
P223,H41
P187,H37
P252,H46
P253,H47
P254,H46
P255,H47
P38,H6
P38,H9
P198,H8
P198,H38
P199,H39
P25,H5
P25,H7
P242,H44
P243,H45
P235,H42
P119,H22
P240,H31
P241,H31
P148,H30
P260,H48
P261,H49
P55,H11
P19,H5
P19,H7
P44,H6
P44,H9
P71,H6
P71,H9
P70,H6
P70,H9
P268,H50
P269,H51
P225,H41
P189,H37
P248,H46
P249,H47
P226,H36
P226,H40
P227,H41
P191,H37
P250,H46
P251,H47
P278,H52
P279,H53
P201,H39
P202,H8
P202,H38
P203,H39
P112,H19
P112,H20
P113,H21
P182,H35
P183,H35
P256,H34
P257,H34
P143,H29
P238,H17
P239,H17
P114,H19
P114,H20
P115,H21
P172,H34
P173,H35
P145,H18
P145,H29
P262,H34
P263,H34
P175,H35
P147,H29
P87,H7
P87,H17
P216,H20
P217,H20
P103,H19
P103,H21
P176,H35
P177,H35
P160,H34
P236,H29
P237,H29
P219,H29
P178,H18
P178,H29
P75,H17
P34,H6
P34,H9
P232,H39
P233,H39
P284,H52
P285,H53
P123,H21
P282,H52
P283,H53
P207,H39
P212,H39
P213,H39
P280,H52
P281,H53
P13,H3
P13,H4
P7,H1
P7,H2
