parasite_leaf:,host_leaf
P67,H15
P67,H23
P66,H22
P129,H14
P129,H42
P244,H49
P245,H49
P148,H48
P246,H72
P247,H72
P227,H73
P191,H60
P220,H70
P221,H71
P115,H38
P124,H38
P125,H38
P223,H39
P223,H71
P222,H70
P234,H74
P235,H75
P207,H67
P240,H76
P241,H77
P213,H55
P213,H69
P101,H35
P102,H20
P102,H34
P103,H20
P103,H35
P236,H74
P237,H75
P209,H67
P225,H55
P225,H69
P250,H69
P251,H69
P253,H74
P252,H77
P242,H76
P105,H35
P113,H21
P113,H38
P218,H70
P219,H71
P78,H23
P79,H23
P70,H22
P248,H52
P249,H52
P184,H52
P159,H53
P161,H42
P161,H53
P160,H52
P150,H48
P151,H49
P228,H72
P229,H73
P193,H60
P178,H49
P179,H49
P152,H48
P230,H72
P231,H73
P195,H60
P156,H52
P157,H53
P188,H23
P189,H23
P68,H22
P72,H15
P72,H22
P73,H23
P75,H15
P75,H23
P74,H22
P39,H8
P39,H14
P262,H75
P263,H75
P232,H74
P205,H67
P238,H76
P239,H77
P211,H69
P99,H35
P111,H21
P111,H38
P216,H39
P216,H70
P217,H71
P11,H4
P11,H6
P7,H3
P7,H5
P12,H4
P12,H7
P198,H62
P199,H63
P175,H57
P200,H62
P201,H63
P177,H57
P122,H6
P17,H4
P17,H6
P41,H3
P41,H5
P264,H3
P264,H5
P265,H5
P171,H5
P126,H3
P126,H5
P61,H3
P61,H5
P106,H30
P106,H37
P107,H30
P107,H36
P196,H62
P197,H63
P173,H57
P87,H17
P87,H29
P162,H16
P163,H16
P31,H11
P31,H13
P118,H40
P119,H41
P182,H26
P183,H26
P51,H10
P51,H18
P93,H28
P93,H31
P202,H64
P203,H65
P266,H84
P267,H85
P135,H44
P109,H36
P258,H82
P259,H83
P260,H82
P261,H83
P45,H16
P96,H32
P97,H33
P186,H24
P186,H58
P256,H80
P257,H81
P255,H78
P181,H59
P85,H19
P85,H26
P120,H40
P121,H41
P53,H18
