parasite_leaf:,host_leaf
P20,H5
P20,H9
P41,H5
P41,H8
P116,H38
P117,H39
P45,H4
P45,H11
P87,H22
P87,H29
P86,H28
P88,H22
P88,H28
P89,H29
P110,H36
P111,H37
P65,H20
P57,H11
P57,H19
P84,H28
P85,H29
P108,H36
P109,H37
P63,H18
P63,H20
P80,H19
P80,H26
P81,H27
P27,H4
P27,H10
P17,H3
P17,H7
P34,H6
P34,H12
P35,H13
P49,H9
P49,H17
P136,H42
P137,H43
P123,H40
P138,H42
P139,H43
P125,H40
P140,H42
P141,H43
P127,H40
P51,H17
P114,H38
P115,H39
P28,H4
P28,H11
P29,H4
P29,H10
P74,H9
P74,H16
P144,H42
P145,H43
P131,H40
P146,H42
P147,H43
P133,H40
P142,H42
P143,H43
P129,H16
P129,H40
P47,H9
P47,H17
P25,H5
P25,H8
P83,H22
P83,H29
P118,H28
P119,H28
P106,H36
P107,H37
P102,H20
P103,H20
P134,H27
P135,H27
P98,H27
P78,H26
P31,H10
P92,H30
P93,H31
P94,H32
P95,H33
P90,H6
P90,H13
P91,H13
P120,H15
P121,H15
P58,H15
P100,H34
P101,H35
