parasite_leaf:,host_leaf
P46,H21
P47,H21
P24,H20
P96,H8
P97,H8
P95,H8
P28,H4
P28,H22
P29,H23
P30,H4
P30,H22
P31,H23
P36,H22
P37,H22
P27,H23
P82,H4
P82,H22
P83,H22
P104,H19
P105,H19
P22,H18
P74,H44
P75,H45
P71,H41
P71,H43
P98,H52
P99,H53
P85,H48
P79,H47
P76,H44
P77,H45
P73,H43
P100,H52
P101,H53
P87,H48
P81,H47
P62,H34
P62,H38
P63,H39
P64,H38
P65,H39
P55,H35
P52,H32
P53,H33
P60,H36
P61,H37
P106,H54
P107,H55
P93,H51
P11,H10
P48,H27
P48,H30
P49,H31
P90,H31
P91,H31
P89,H31
P102,H31
P103,H31
P50,H30
P39,H26
