parasite_leaf:,host_leaf
P84,H12
P84,H20
P85,H12
P85,H20
P118,H21
P119,H21
P136,H25
P137,H25
P156,H37
P157,H25
P176,H44
P177,H45
P46,H12
P46,H20
P47,H12
P47,H21
P120,H13
P120,H25
P121,H25
P100,H25
P70,H25
P111,H13
P111,H24
P178,H44
P179,H45
P143,H37
P15,H11
P43,H12
P43,H21
P42,H20
P65,H13
P65,H25
P139,H24
P139,H37
P174,H44
P175,H45
P17,H5
P17,H11
P5,H4
P112,H32
P113,H33
P186,H46
P187,H47
P127,H35
P102,H30
P103,H31
P124,H14
P124,H28
P125,H28
P114,H32
P115,H33
P116,H32
P117,H33
P129,H18
P129,H35
P188,H46
P189,H47
P106,H29
P106,H30
P107,H29
P107,H31
P97,H28
P108,H30
P109,H31
P99,H28
P87,H8
P87,H17
P168,H42
P169,H43
P130,H31
P131,H31
P134,H30
P135,H30
P95,H14
P95,H28
P83,H23
P83,H26
P148,H38
P149,H39
P170,H42
P171,H43
P180,H43
P181,H43
P184,H42
P185,H42
P90,H16
P91,H16
P122,H16
P123,H16
P162,H40
P163,H41
P164,H40
P165,H41
P182,H39
P183,H39
P146,H38
P53,H7
P53,H22
P150,H38
P151,H39
P152,H38
P153,H39
P160,H40
P161,H41
P55,H7
P55,H22
P154,H7
P154,H22
P155,H22
P56,H22
P144,H38
P145,H39
P158,H40
P159,H41
P19,H2
P19,H7
