parasite_leaf:,host_leaf
P88,H10
P88,H13
P89,H12
P252,H26
P253,H27
P346,H26
P347,H26
P552,H27
P553,H38
P488,H38
P489,H39
P600,H44
P601,H45
P577,H43
P271,H19
P9,H3
P9,H4
P48,H6
P48,H8
P49,H9
P616,H46
P617,H47
P481,H30
P506,H27
P507,H20
P618,H27
P619,H27
P626,H26
P627,H43
P675,H45
P674,H25
P556,H22
P484,H38
P485,H39
P598,H44
P599,H45
P575,H43
P98,H6
P98,H8
P636,H8
P637,H8
P388,H9
P389,H9
P64,H3
P64,H4
P684,H35
P685,H35
P681,H48
P378,H34
P668,H48
P669,H49
P644,H22
P629,H41
P570,H22
P523,H30
P522,H25
P515,H19
P514,H34
P451,H25
P431,H34
P385,H35
P401,H34
P400,H25
P297,H22
P441,H28
P440,H25
P493,H27
P492,H34
P375,H35
P237,H15
P237,H19
P197,H25
P292,H14
P292,H25
P293,H27
P242,H19
P205,H21
P205,H23
P152,H19
P174,H21
P174,H23
P175,H22
P161,H20
P229,H10
P229,H12
P308,H30
P309,H31
P215,H8
P502,H27
P503,H27
P453,H27
P432,H31
P314,H30
P264,H22
P561,H8
P560,H25
P646,H31
P647,H25
P587,H38
P582,H20
P395,H26
P677,H44
P676,H20
P233,H20
P419,H31
P418,H19
P218,H14
P218,H25
P660,H48
P661,H49
P324,H25
P364,H24
P364,H34
P365,H35
P466,H9
P467,H19
P44,H8
P82,H5
P82,H11
P638,H26
P639,H22
P549,H26
P425,H15
P425,H19
P477,H15
P477,H19
P476,H26
P564,H40
P565,H40
P533,H41
P602,H44
P603,H45
P579,H43
P423,H4
P423,H28
P486,H38
P487,H39
P595,H27
P594,H28
P497,H28
P444,H31
P312,H30
P334,H22
P335,H22
P559,H8
P558,H20
P397,H20
P294,H15
P294,H19
P593,H41
P592,H34
P540,H12
P625,H46
P624,H34
P381,H35
P512,H28
P513,H28
P494,H35
P382,H34
P435,H35
P434,H25
P658,H48
P659,H49
P281,H28
P589,H39
P588,H31
P310,H30
P436,H12
P437,H12
P399,H16
P399,H27
P612,H46
P613,H47
P524,H40
P525,H41
P71,H2
P71,H7
P223,H12
P222,H22
P652,H47
P653,H38
P608,H46
P635,H41
P634,H30
P498,H31
P499,H31
P206,H20
P207,H20
P562,H19
P563,H19
P336,H15
P336,H19
P337,H27
P288,H25
P546,H35
P547,H35
P366,H34
P622,H25
P623,H25
P543,H9
P416,H12
P262,H22
P316,H23
P316,H30
P544,H31
P545,H34
P273,H14
P273,H25
P165,H20
P143,H15
P143,H19
P614,H46
P615,H47
P472,H34
P369,H35
P449,H27
P448,H25
P57,H6
P57,H9
P501,H28
P500,H9
P664,H48
P665,H49
P521,H19
P511,H19
P439,H8
P438,H31
P670,H48
P671,H49
P648,H27
P640,H43
P620,H30
P391,H9
P390,H20
P526,H40
P527,H41
P528,H40
P529,H41
P590,H41
P591,H41
P530,H40
P610,H46
P611,H47
P100,H8
P402,H9
P403,H20
P46,H8
P460,H19
P461,H19
P320,H31
P551,H38
P550,H30
P183,H22
P169,H20
P344,H10
P344,H12
P345,H28
P604,H44
P605,H45
P585,H43
P581,H43
P519,H31
P516,H19
P370,H34
P371,H35
P195,H25
P429,H27
P428,H28
P656,H48
P657,H49
P97,H2
P97,H7
P96,H6
P96,H8
P105,H6
P105,H9
P318,H30
P319,H31
P538,H8
P539,H34
P471,H12
P470,H8
P250,H16
P250,H26
P537,H12
P536,H28
P464,H27
P504,H39
P505,H39
P482,H38
P596,H44
P597,H45
P573,H43
P80,H9
P13,H3
P13,H4
P40,H6
P40,H8
P290,H12
P291,H27
P534,H40
P535,H41
P491,H16
P491,H27
P415,H9
P342,H9
P87,H8
P352,H12
P353,H31
P456,H12
P457,H8
P326,H13
P326,H32
P630,H47
P631,H43
P606,H46
P220,H11
P220,H17
P221,H18
P221,H20
P651,H45
P650,H35
P386,H34
P672,H27
P673,H27
P567,H26
P258,H26
P249,H8
P94,H6
P94,H8
P508,H8
P509,H35
P478,H22
P479,H20
P442,H35
P372,H34
P230,H9
P275,H12
P274,H9
P454,H8
P455,H30
P154,H8
P633,H12
P632,H28
P462,H8
P299,H26
P666,H48
P667,H49
P643,H45
P568,H27
P392,H8
P358,H8
P376,H34
P377,H35
P238,H8
P246,H6
P246,H8
P662,H48
P663,H49
P413,H27
P357,H4
P357,H29
P682,H28
P683,H9
P447,H28
P426,H28
P25,H2
P25,H7
P304,H30
P305,H31
P458,H9
P459,H35
P171,H22
P157,H18
P157,H20
P135,H15
P135,H19
P362,H34
P363,H35
P187,H25
P678,H48
P679,H31
P655,H49
P277,H28
