parasite_leaf:,host_leaf
P95,H2
P95,H20
P1052,H54
P1053,H54
P633,H55
P159,H26
P1319,H80
P1318,H43
P705,H33
P1436,H67
P1437,H20
P964,H66
P1371,H78
P1371,H82
P1370,H70
P1093,H71
P811,H61
P525,H46
P1299,H18
P1299,H73
P1576,H88
P1577,H89
P986,H33
P987,H33
P371,H33
P364,H6
P364,H40
P580,H48
P580,H50
P581,H48
P581,H51
P537,H49
P518,H20
P519,H20
P1367,H74
P1366,H50
P695,H50
P595,H51
P752,H41
P752,H49
P1352,H45
P1353,H33
P976,H66
P977,H67
P1378,H69
P1379,H42
P1022,H47
P1022,H68
P1382,H70
P1383,H20
P1328,H70
P1097,H71
P1172,H74
P1173,H44
P1163,H75
P994,H61
P1304,H20
P1305,H20
P1028,H24
P893,H56
P702,H31
P702,H34
P1418,H68
P1419,H61
P1009,H69
P511,H46
P427,H31
P427,H35
P1138,H72
P1139,H73
P1059,H45
P623,H43
P1182,H76
P1183,H77
P617,H52
P389,H30
P389,H43
P388,H30
P388,H42
P254,H7
P254,H8
P1508,H45
P1509,H46
P1408,H45
P487,H45
P1348,H44
P1349,H45
P198,H2
P198,H20
P1256,H80
P1257,H81
P1069,H55
P891,H54
P1585,H33
P1584,H87
P1480,H86
P562,H33
P440,H2
P440,H20
P714,H25
P714,H29
P715,H29
P1274,H82
P1275,H83
P1219,H79
P1387,H83
P1386,H24
P611,H35
P611,H52
P1178,H76
P1179,H77
P1482,H86
P1483,H87
P1484,H86
P1485,H87
P681,H24
P515,H25
P515,H29
P514,H42
P493,H30
P493,H42
P387,H43
P338,H22
P338,H33
P339,H22
P339,H33
P955,H63
P955,H67
P954,H66
P1080,H70
P1081,H71
P799,H61
P1272,H82
P1273,H83
P1217,H79
P717,H55
P1160,H74
P1161,H75
P1402,H84
P1403,H85
P1412,H83
P1413,H29
P1438,H82
P1439,H82
P1227,H79
P1177,H50
P1264,H78
P1264,H82
P1265,H83
P1209,H79
P508,H40
P508,H47
P509,H46
P572,H48
P572,H50
P573,H51
P529,H41
P529,H49
P687,H48
P687,H50
P1566,H88
P1567,H89
P943,H55
P1233,H46
P1232,H77
P1498,H53
P1498,H76
P1499,H20
P1284,H82
P1285,H83
P1228,H75
P1158,H74
P1400,H84
P1401,H85
P1562,H88
P1563,H89
P833,H38
P1558,H88
P1559,H89
P699,H40
P699,H46
P698,H46
P500,H40
P500,H47
P1341,H81
P1340,H50
P577,H51
P1335,H83
P1334,H49
P218,H12
P569,H37
P569,H38
P1126,H72
P1127,H73
P127,H20
P56,H11
P56,H14
P766,H58
P767,H59
P167,H29
P1431,H29
P1430,H24
P105,H13
P105,H22
