parasite_leaf:,host_leaf
P25,H6
P25,H8
P92,H9
P92,H23
P93,H9
P93,H22
P1136,H66
P1137,H67
P1138,H66
P1139,H67
P1304,H74
P1305,H75
P965,H61
P1157,H42
P1156,H58
P1194,H68
P1195,H69
P353,H8
P774,H31
P774,H44
P775,H44
P495,H45
P1200,H68
P1201,H69
P901,H58
P687,H40
P646,H20
P373,H32
P1104,H20
P1105,H20
P1212,H68
P1213,H69
P1165,H42
P364,H26
P364,H37
P1240,H70
P1241,H71
P929,H32
P496,H44
P497,H45
P398,H23
P398,H30
P399,H30
P454,H8
P455,H20
P1098,H45
P1099,H24
P679,H43
P490,H44
P791,H18
P791,H20
P1266,H72
P1267,H73
P339,H11
P339,H12
P338,H11
P338,H12
P1010,H62
P1011,H63
P1042,H12
P1043,H51
P773,H12
P677,H41
P444,H24
P1224,H70
P1225,H71
P1226,H70
P1227,H71
P1218,H70
P1219,H71
P1310,H74
P1311,H75
P971,H61
P1232,H70
P1233,H71
P171,H3
P171,H25
P792,H51
P793,H51
P990,H62
P991,H63
P1142,H66
P1143,H67
P1238,H70
P1239,H71
P742,H51
P992,H62
P993,H63
P1314,H74
P1315,H75
P975,H61
P732,H35
P1097,H38
P1096,H64
P1051,H65
P573,H47
P573,H48
P1302,H74
P1303,H75
P963,H61
P1192,H68
P1193,H69
P893,H58
P329,H25
P1132,H66
P1133,H67
P764,H44
P501,H45
P438,H8
P614,H12
P615,H12
P64,H13
P64,H16
P116,H18
P116,H20
P1153,H20
P1152,H56
P855,H57
P717,H54
P1155,H20
P1154,H52
P360,H25
P925,H9
P925,H22
P924,H15
P223,H3
P223,H25
P186,H13
P186,H17
P1000,H62
P1001,H63
P1054,H64
P1055,H65
P595,H51
P609,H21
P609,H35
P608,H35
P291,H3
P291,H25
P910,H42
P911,H57
P788,H42
P842,H43
P843,H20
P660,H32
P661,H35
P834,H36
P835,H36
P745,H25
P1244,H70
P1245,H71
P1037,H38
P815,H40
P783,H42
P782,H54
P1064,H64
P1065,H65
P941,H42
P1012,H62
P1013,H63
P845,H32
P850,H56
P851,H57
P1257,H54
P1256,H52
P1032,H20
P1033,H20
P507,H12
P1128,H66
P1129,H67
P729,H36
P1328,H74
P1329,H74
P1307,H75
P967,H61
P1196,H68
P1197,H69
P897,H58
P1124,H66
P1125,H67
P1126,H66
P1127,H67
P1086,H61
P1087,H58
P1286,H74
P1287,H75
P1202,H68
P1203,H69
P903,H58
P1130,H66
P1131,H67
P1030,H36
P1031,H25
P624,H15
P172,H24
P173,H25
P1140,H66
P1141,H67
P921,H36
P1290,H74
P1291,H75
P951,H61
P1180,H68
P1181,H69
P881,H58
P219,H3
P219,H25
P1159,H15
P1158,H25
P429,H8
P285,H20
P284,H24
P217,H23
P217,H30
P1058,H64
P1059,H65
P725,H30
P674,H44
P1016,H57
P1017,H57
P860,H55
P860,H56
P1044,H54
P1045,H61
P701,H19
P701,H52
P489,H45
P375,H8
P374,H24
P468,H42
P469,H43
P511,H3
P511,H25
P1312,H74
P1313,H75
P973,H61
P1071,H12
P1070,H25
P1062,H64
P1063,H65
P1134,H66
P1135,H67
P1292,H74
P1293,H75
P953,H61
P1182,H68
P1183,H69
P883,H58
P127,H11
P127,H12
P1332,H15
P1333,H15
P1228,H70
P1229,H71
P1230,H70
P1231,H71
P926,H36
P927,H36
P385,H28
P385,H38
P412,H40
P413,H41
P658,H44
P659,H25
P493,H31
P493,H45
P202,H6
P202,H8
P1288,H74
P1289,H75
P949,H61
P1114,H66
P1115,H67
P1206,H68
P1207,H69
P907,H58
P1074,H58
P1075,H58
P1209,H59
P1209,H69
P1208,H68
P1284,H74
P1285,H75
P945,H61
P1112,H66
P1113,H67
P519,H14
P519,H46
P870,H44
P871,H32
P1330,H45
P1331,H45
P1173,H24
P474,H35
P401,H35
P1002,H62
P1003,H63
P731,H20
P593,H51
P498,H44
P499,H45
P437,H15
P1274,H72
P1275,H73
P1093,H40
P1101,H51
P1100,H56
P1041,H62
P853,H57
P1027,H56
P1026,H54
P693,H52
P1151,H45
P1150,H35
P313,H35
P642,H34
P642,H51
P643,H30
P588,H34
P588,H50
P158,H8
P1270,H72
P1271,H73
P1272,H72
P1273,H73
P840,H8
P736,H32
P1264,H72
P1265,H73
P292,H9
P292,H22
P237,H23
P237,H30
P104,H13
P104,H17
P456,H33
P456,H42
P1222,H70
P1223,H71
P634,H43
P261,H32
P846,H40
P847,H35
P787,H15
P405,H41
P377,H38
P1214,H70
P1215,H71
P315,H36
P410,H40
P411,H41
P383,H28
P383,H38
P757,H3
P757,H24
P756,H12
P1322,H74
P1323,H75
P983,H61
P913,H36
P794,H12
P140,H11
P140,H12
P62,H4
P62,H14
P63,H4
P63,H15
P1006,H62
P1007,H63
P805,H36
P585,H51
P297,H35
P85,H20
P1144,H66
P1145,H67
P1081,H11
P1081,H12
P799,H52
P1308,H74
P1309,H75
P969,H61
P1198,H68
P1199,H69
P899,H58
P1220,H70
P1221,H71
P633,H20
P567,H47
P567,H48
P1298,H74
P1299,H75
P959,H61
P1186,H68
P1187,H69
P1326,H74
P1327,H75
