parasite_leaf:,host_leaf
P152,H28
P153,H29
P143,H27
P202,H23
P203,H23
P138,H23
P139,H23
P100,H23
P130,H9
P131,H9
P192,H30
P193,H31
P197,H16
P196,H30
P195,H21
P195,H31
P175,H9
P158,H28
P159,H29
P149,H27
P79,H23
P190,H30
P191,H31
P216,H32
P217,H33
P187,H21
P187,H31
P186,H30
P156,H28
P157,H29
P208,H27
P209,H18
P93,H25
P75,H23
P63,H13
P63,H21
P68,H20
P68,H22
P105,H24
P104,H23
P180,H30
P181,H31
P134,H12
P134,H17
P135,H23
P211,H9
P210,H24
P200,H17
P98,H12
P98,H17
P42,H16
P89,H14
P89,H25
P88,H24
P212,H32
P213,H33
P109,H18
P32,H9
P33,H9
P113,H25
P112,H18
P133,H11
P132,H19
P96,H11
P97,H11
P52,H13
P52,H20
P178,H30
P179,H31
P214,H32
P215,H33
P127,H16
P199,H16
P198,H30
P189,H31
P121,H24
P114,H6
P114,H15
P64,H15
P86,H14
P86,H24
P206,H9
P207,H31
P116,H25
P22,H4
P22,H11
P23,H7
P23,H9
P165,H15
P164,H29
P154,H28
P161,H22
P161,H27
P160,H22
P160,H27
P173,H24
P172,H17
P166,H15
P71,H23
P182,H30
P183,H31
P106,H14
P106,H24
P204,H9
P205,H17
P171,H16
P163,H28
P91,H14
P91,H25
P169,H25
P168,H11
P119,H19
P82,H23
P150,H28
P151,H29
P141,H27
P184,H30
P185,H31
P44,H17
P125,H25
P124,H16
P11,H2
P11,H4
P81,H17
P80,H19
P48,H3
P48,H18
