parasite_leaf:,host_leaf
P118,H8
P118,H11
P119,H5
P119,H14
P506,H26
P507,H9
P437,H27
P317,H19
P577,H31
P576,H9
P604,H32
P605,H33
P754,H32
P755,H32
P607,H33
P678,H36
P679,H37
P645,H35
P589,H25
P589,H33
P588,H32
P680,H36
P681,H37
P647,H35
P796,H23
P797,H23
P318,H22
P101,H7
P101,H13
P157,H8
P157,H10
P707,H19
P706,H26
P498,H9
P30,H2
P30,H7
P580,H22
P581,H22
P803,H40
P802,H23
P430,H26
P431,H27
P404,H26
P405,H27
P626,H32
P627,H33
P583,H12
P614,H32
P615,H33
P460,H8
P460,H11
P732,H38
P733,H39
P726,H38
P727,H39
P778,H40
P779,H41
P314,H9
P306,H14
P307,H14
P760,H14
P761,H14
P512,H30
P513,H31
P463,H29
P762,H40
P763,H41
P247,H19
P698,H36
P699,H37
P665,H35
P701,H34
P701,H37
P700,H36
P667,H35
P584,H32
P585,H33
P154,H14
P742,H38
P743,H39
P782,H40
P783,H41
P514,H30
P515,H31
P465,H29
P249,H19
P586,H32
P587,H33
P676,H36
P677,H37
P641,H35
P410,H26
P411,H27
P518,H30
P519,H31
P471,H29
P287,H18
P287,H20
P390,H19
P391,H19
P753,H19
P752,H39
P722,H38
P45,H6
P45,H9
P85,H7
P85,H13
P84,H12
P137,H6
P137,H9
P590,H32
P591,H33
P682,H36
P683,H37
P649,H35
P237,H9
P718,H31
P719,H31
P534,H30
P491,H9
P475,H29
P766,H40
P767,H41
P352,H19
P353,H22
P457,H22
P456,H23
P324,H22
P784,H40
P785,H41
P786,H40
P787,H41
P345,H22
P510,H29
P511,H29
P503,H29
P632,H30
P633,H29
P521,H31
P263,H19
P183,H13
P570,H29
P571,H29
P612,H32
P613,H33
P538,H30
P539,H31
P540,H30
P541,H31
P792,H40
P793,H41
P711,H26
P253,H15
P253,H19
P115,H14
P428,H26
P429,H27
P736,H38
P737,H39
P141,H5
P141,H15
P215,H8
P215,H10
P416,H26
P417,H27
P426,H26
P427,H27
P734,H38
P735,H39
P303,H19
P302,H9
P639,H33
P638,H13
P592,H32
P593,H33
P684,H36
P685,H37
P651,H35
P524,H30
P525,H31
P481,H29
P772,H40
P773,H41
P526,H30
P527,H31
P798,H29
P799,H29
P774,H40
P775,H41
P620,H32
P621,H33
P560,H19
P453,H6
P453,H9
P452,H9
P756,H33
P757,H33
P602,H32
P811,H23
P810,H36
P693,H37
P659,H35
P339,H8
P339,H11
P563,H19
P562,H27
P600,H32
P601,H33
P690,H36
P691,H37
P657,H35
P332,H22
P333,H23
P402,H10
P402,H26
P403,H27
P74,H6
P74,H9
P702,H36
P703,H37
P669,H35
P794,H40
P795,H41
P758,H23
P386,H14
P801,H22
P800,H38
P729,H39
P408,H26
P409,H27
P674,H31
P675,H12
P708,H30
P709,H30
P744,H38
P745,H39
P473,H29
P764,H40
P765,H41
P257,H19
P209,H8
P209,H11
P208,H14
P326,H17
P326,H22
P327,H23
P572,H30
P573,H27
P533,H28
P533,H31
P489,H29
P740,H38
P741,H39
P716,H31
P717,H27
P746,H38
P747,H39
P357,H22
P790,H40
P791,H41
P574,H26
P565,H12
P421,H27
P400,H26
P401,H27
P550,H14
P551,H22
P205,H13
P186,H9
P160,H5
P160,H15
P414,H10
P414,H26
P415,H27
P199,H9
P505,H9
P504,H12
P806,H19
P807,H14
P672,H12
P628,H31
P629,H9
P528,H30
P485,H29
P530,H30
P531,H31
P487,H29
P768,H40
P769,H41
P265,H19
P233,H13
P169,H9
P202,H14
P203,H12
P670,H13
P671,H13
P459,H19
P458,H13
P103,H7
P103,H13
P393,H19
P392,H12
P174,H8
P174,H10
P406,H26
P407,H27
P328,H22
P329,H23
P730,H38
P731,H39
P748,H38
P749,H39
P631,H33
P712,H33
P713,H35
P618,H32
P558,H12
P358,H12
P422,H26
P423,H27
P418,H26
P419,H27
P724,H38
P725,H39
P384,H6
P384,H9
P385,H9
P398,H26
P399,H27
P720,H38
P721,H39
P16,H2
P16,H7
P635,H22
P634,H13
P805,H22
P804,H9
P696,H36
P697,H37
P663,H35
P396,H13
P188,H7
P188,H13
P608,H32
P609,H33
P611,H25
P611,H33
P610,H32
P449,H27
P642,H24
P642,H34
P643,H35
P424,H26
P425,H27
P228,H7
P228,H13
P97,H9
P455,H23
P454,H12
P738,H38
P739,H39
P389,H23
P388,H12
P350,H12
P351,H12
P83,H13
P494,H22
P495,H22
P705,H31
P704,H23
P322,H22
P323,H23
P432,H26
P433,H27
P434,H26
P435,H27
P271,H5
P271,H14
P596,H32
P597,H33
P688,H36
P689,H37
P655,H35
P311,H14
P330,H17
P330,H22
P331,H23
P394,H14
P395,H14
P750,H31
P751,H14
P522,H30
P479,H29
P808,H40
P809,H40
P771,H41
P267,H19
P616,H32
P617,H33
P554,H13
P86,H12
P622,H32
P623,H33
P566,H26
P439,H27
P780,H40
P781,H41
P714,H13
P715,H13
P517,H28
P517,H31
P516,H30
P467,H29
P636,H9
P637,H9
P788,H40
P789,H41
P546,H19
P547,H13
P111,H14
P598,H32
P599,H33
P694,H36
P695,H37
P661,H35
P346,H9
P192,H8
P192,H11
P552,H12
P553,H13
P501,H12
P594,H32
P595,H33
P686,H36
P687,H37
P653,H35
P776,H40
P777,H41
P624,H32
P625,H33
P578,H27
P412,H26
