parasite_leaf:,host_leaf
P145,H9
P145,H17
P144,H17
P686,H47
P687,H44
P442,H22
P319,H39
P214,H35
P614,H70
P615,H71
P543,H64
P720,H74
P721,H75
P641,H32
P440,H39
P441,H39
P352,H17
P658,H66
P659,H66
P559,H67
P339,H52
P98,H16
P98,H27
P651,H62
P650,H27
P562,H66
P563,H67
P343,H52
P704,H49
P705,H49
P390,H17
P728,H25
P729,H25
P639,H25
P708,H33
P709,H27
P223,H5
P516,H32
P517,H17
P101,H13
P101,H29
P460,H58
P461,H59
P305,H51
P281,H47
P265,H43
P265,H44
P400,H56
P401,H57
P462,H58
P463,H59
P307,H51
P283,H47
P267,H44
P402,H56
P403,H57
P664,H72
P665,H73
P89,H16
P89,H27
P314,H5
P315,H22
P10,H7
P10,H8
P120,H28
P120,H32
P532,H33
P533,H31
P357,H23
P357,H49
P646,H54
P647,H34
P636,H29
P187,H29
P560,H66
P561,H67
P602,H52
P603,H27
P718,H74
P719,H75
P489,H47
P337,H12
P337,H52
P556,H66
P557,H67
P140,H11
P140,H31
P444,H31
P445,H31
P371,H20
P426,H19
P426,H22
P568,H66
P569,H67
P600,H22
P601,H22
P484,H60
P485,H61
P415,H35
P169,H39
P578,H68
P579,H69
P497,H62
P670,H72
P671,H73
P364,H34
P365,H34
P139,H35
P564,H66
P565,H67
P347,H52
P520,H33
P521,H33
P77,H25
P474,H22
P475,H57
P328,H17
P644,H21
P645,H62
P372,H17
P335,H21
P661,H61
P660,H27
P690,H58
P691,H56
P465,H59
P367,H29
P634,H51
P635,H51
P285,H47
P269,H44
P716,H74
P717,H75
P418,H57
P419,H25
P446,H42
P446,H56
P447,H56
P362,H29
P363,H29
P714,H74
P715,H75
P605,H54
P604,H22
P360,H51
P431,H9
P431,H17
P430,H52
P555,H33
P554,H58
P469,H59
P273,H47
P257,H43
P257,H44
P392,H56
P393,H57
P666,H72
P667,H73
P322,H9
P322,H17
P706,H33
P707,H70
P87,H16
P87,H27
P628,H70
P629,H71
P607,H29
P537,H64
P381,H54
P295,H23
P295,H49
P190,H21
P574,H66
P575,H67
P510,H21
P676,H72
P677,H73
P722,H74
P723,H75
P655,H54
P470,H32
P246,H18
P246,H20
P70,H20
P652,H22
P653,H22
P207,H22
P332,H49
P333,H25
P438,H54
P439,H54
P609,H65
P609,H71
P608,H70
P535,H64
P710,H74
P711,H75
P482,H60
P483,H61
P327,H39
P570,H66
P571,H67
P678,H72
P679,H73
P412,H39
P588,H68
P589,H69
P507,H62
P590,H68
P591,H69
P509,H62
P417,H49
P624,H70
P625,H71
P626,H70
P627,H71
P545,H64
P616,H70
P617,H71
P724,H27
P725,H25
P656,H64
P379,H54
P293,H49
P698,H31
P699,H27
P205,H25
P252,H21
P253,H27
P129,H18
P129,H20
P128,H20
P529,H20
P528,H21
P450,H21
P351,H35
P69,H19
P69,H22
P696,H56
P697,H25
P683,H32
P407,H57
P674,H72
P675,H73
P518,H20
P519,H20
P422,H20
P248,H22
P727,H74
P726,H57
P408,H56
P527,H29
P526,H39
P694,H68
P695,H68
P583,H69
P501,H62
P478,H60
P479,H61
P630,H68
P631,H51
P587,H69
P505,H62
P331,H20
P514,H54
P515,H35
P620,H70
P621,H71
P702,H64
P703,H47
P525,H22
P612,H70
P613,H71
P541,H64
P389,H54
P523,H21
P522,H49
P33,H10
P33,H14
P476,H60
P477,H61
P167,H39
P192,H30
P192,H37
P580,H68
P581,H69
P499,H62
P201,H39
P572,H66
P573,H67
P473,H31
P345,H52
P270,H31
P143,H28
P143,H33
P142,H27
P196,H32
P197,H33
P162,H31
P173,H36
P173,H39
P480,H60
P481,H61
P584,H68
P585,H69
P503,H62
P219,H32
P700,H21
P701,H21
P593,H52
P643,H20
P642,H58
P457,H59
P599,H68
P598,H51
P275,H47
P259,H44
P490,H57
P491,H57
P394,H56
P255,H5
P254,H31
P688,H22
P689,H57
P452,H22
P680,H72
P681,H73
P458,H58
P459,H59
P576,H51
P577,H51
P277,H47
P261,H44
P396,H56
P397,H57
P684,H72
P685,H72
P669,H73
P83,H16
P83,H27
P712,H74
P713,H75
P106,H17
P618,H70
P619,H71
P549,H64
P494,H59
P466,H58
P411,H21
P513,H62
P512,H51
P279,H47
P263,H44
P649,H5
P648,H57
P398,H56
P672,H72
P673,H73
P355,H21
P692,H17
P693,H17
P492,H17
P663,H66
P662,H21
P428,H52
P566,H66
P567,H67
P316,H22
P224,H17
P220,H17
P221,H17
P84,H16
P84,H26
P85,H16
P85,H27
P136,H34
P137,H35
P610,H70
P611,H71
P539,H64
P383,H54
P622,H70
P623,H71
P553,H64
P531,H21
P487,H56
P385,H54
P633,H21
P632,H49
P149,H6
P149,H25
P597,H31
P596,H25
P359,H33
