parasite_leaf:,host_leaf
P187,H14
P187,H18
P478,H41
P479,H39
P566,H44
P567,H45
P568,H44
P569,H45
P475,H41
P554,H44
P555,H45
P461,H41
P358,H32
P359,H32
P307,H33
P302,H32
P303,H33
P558,H44
P559,H45
P465,H41
P329,H33
P103,H17
P368,H34
P369,H35
P236,H22
P106,H22
P286,H12
P286,H30
P287,H12
P287,H31
P202,H4
P202,H10
P305,H28
P305,H33
P602,H32
P603,H38
P572,H44
P573,H45
P521,H24
P459,H41
P172,H10
P19,H6
P19,H9
P44,H7
P44,H16
P45,H7
P45,H17
P79,H14
P79,H18
P436,H38
P437,H39
P584,H46
P585,H47
P500,H42
P501,H43
P483,H28
P483,H33
P403,H17
P218,H15
P218,H26
P219,H27
P529,H24
P528,H30
P283,H31
P434,H38
P435,H39
P513,H32
P512,H21
P233,H21
P514,H20
P515,H20
P507,H20
P83,H17
P227,H14
P227,H18
P494,H42
P495,H43
P229,H4
P229,H10
P228,H20
P146,H3
P146,H20
P453,H34
P452,H30
P413,H20
P330,H17
P56,H17
P446,H19
P446,H38
P447,H39
P415,H20
P165,H17
P72,H7
P72,H17
P40,H7
P40,H16
P440,H38
P441,H39
P347,H20
P428,H38
P429,H39
P484,H20
P485,H20
P424,H38
P425,H39
P420,H38
P421,H39
P262,H14
P262,H18
P598,H46
P599,H47
P526,H39
P432,H38
P143,H21
P75,H6
P75,H9
P388,H36
P389,H37
P353,H21
P556,H44
P557,H45
P463,H41
P217,H27
P278,H12
P278,H30
P279,H31
P355,H4
P355,H10
P354,H10
P430,H38
P431,H39
P65,H14
P65,H18
P600,H46
P601,H47
P550,H24
P350,H24
P194,H16
P194,H25
P580,H46
P581,H47
P197,H24
P422,H38
P423,H39
P378,H36
P379,H37
P223,H27
P380,H36
P381,H37
P225,H27
P246,H17
P247,H20
P90,H13
P90,H15
P486,H21
P487,H21
P161,H10
P342,H32
P343,H32
P397,H35
P396,H30
P281,H12
P281,H31
P131,H7
P131,H17
P382,H36
P383,H37
P242,H22
P180,H22
P376,H36
P377,H37
P221,H27
P366,H34
P367,H35
P518,H31
P519,H21
P503,H37
P577,H35
P576,H10
P270,H10
P230,H4
P230,H10
P543,H36
P542,H37
P384,H36
P245,H27
P215,H27
P544,H41
P545,H43
P562,H44
P563,H45
P504,H43
P505,H27
P496,H42
P560,H44
P561,H45
P467,H41
P260,H22
P386,H36
P387,H37
P508,H22
P509,H34
P113,H22
P124,H8
P124,H23
P125,H7
P125,H17
P66,H10
P578,H46
P579,H47
P191,H24
P43,H17
P122,H7
P122,H16
P310,H32
P311,H33
P274,H21
P284,H30
P285,H31
P184,H4
P184,H10
P372,H34
P373,H35
P444,H38
P445,H39
P548,H34
P549,H21
P375,H9
P375,H35
P357,H22
P116,H7
P116,H16
P408,H17
P409,H20
P582,H46
P583,H47
P324,H30
P289,H31
P540,H17
P541,H42
P326,H17
P524,H32
P525,H21
P530,H33
P531,H33
P301,H28
P301,H33
P552,H44
P553,H45
P457,H41
P534,H17
P535,H17
P314,H17
P442,H38
P443,H39
P365,H21
P198,H22
P498,H42
P499,H43
P410,H31
P404,H31
P292,H30
P536,H27
P537,H27
P406,H33
P308,H32
P138,H8
P138,H22
P163,H8
P163,H22
P277,H3
P277,H20
P276,H20
P370,H34
P371,H35
P511,H32
P510,H27
P235,H24
P153,H10
P21,H6
P21,H9
P48,H6
P48,H9
P290,H12
P290,H30
P291,H31
P337,H16
P337,H24
P336,H24
P586,H46
P587,H47
P348,H31
P592,H46
P593,H47
P481,H33
P588,H46
P589,H47
P390,H36
P391,H37
P360,H10
P426,H38
P427,H39
P168,H22
P590,H46
P591,H47
P398,H22
P296,H32
P297,H33
P574,H44
P575,H45
P547,H43
P493,H17
P596,H46
P597,H47
P516,H41
P450,H22
P451,H22
P149,H10
P417,H22
P416,H21
P272,H24
P208,H21
P488,H32
P489,H32
P538,H33
P539,H33
P570,H44
P571,H45
P594,H46
P595,H47
P477,H41
P419,H34
P438,H38
P439,H39
P532,H41
P533,H31
P564,H44
P565,H45
P211,H16
P211,H25
P523,H31
P522,H21
P339,H33
P338,H20
