parasite_leaf:,host_leaf
P2,H0
P2,H1
P259,H16
P259,H23
P655,H27
P655,H28
P654,H13
P654,H20
P2262,H41
P2263,H57
P2039,H20
P822,H40
P1436,H44
P1437,H44
P1055,H45
P2289,H51
P2288,H44
P1057,H45
P1846,H58
P1847,H59
P1874,H14
P1875,H14
P1397,H51
P1185,H8
P1838,H58
P1839,H59
P1840,H50
P1840,H58
P1841,H59
P1393,H51
P1818,H58
P1819,H59
P1387,H51
P1636,H32
P1637,H32
P690,H14
P1112,H46
P1113,H47
P1514,H52
P1515,H53
P2099,H59
P2098,H57
P1730,H56
P1205,H44
P812,H22
P812,H40
P1121,H17
P1121,H47
P1120,H17
P1120,H46
P888,H41
P1266,H23
P1267,H45
P474,H18
P474,H31
P1275,H47
P1274,H33
P2392,H66
P2393,H67
P544,H19
P544,H25
P461,H18
P461,H30
P1849,H47
P1848,H32
P625,H8
P1516,H52
P1517,H53
P1732,H56
P1733,H57
P2544,H68
P2545,H69
P2580,H33
P2581,H33
P1028,H33
P902,H33
P637,H32
P313,H19
P313,H25
P950,H37
P950,H42
P1824,H58
P1825,H59
P1399,H51
P2117,H50
P2117,H59
P2116,H43
P1679,H23
P1958,H62
P1959,H63
P1887,H60
P1533,H36
P1533,H55
P1780,H20
P1781,H20
P606,H30
P1641,H55
P1640,H53
P1476,H52
P1694,H49
P1694,H56
P1695,H57
P1763,H23
P1762,H52
P2284,H20
P2285,H44
P1868,H53
P1869,H45
P1702,H56
P1703,H57
P512,H23
P1048,H44
P1049,H45
P42,H5
P42,H7
P1422,H29
P1422,H35
P1423,H14
P2037,H47
P2036,H34
P417,H28
P2424,H66
P2425,H67
P2426,H66
P2427,H67
P2422,H66
P2423,H67
P1086,H7
P1086,H44
P1087,H45
P1006,H33
P852,H8
P605,H34
P526,H34
P527,H35
P2157,H55
P2156,H28
P379,H15
P379,H26
P1171,H40
P1170,H34
P525,H35
P1770,H28
P1771,H14
P2135,H20
P2134,H44
P2158,H30
P2159,H30
P1161,H7
P1161,H44
P2398,H66
P2399,H67
P2462,H43
P2463,H43
P2592,H51
P2593,H51
P2572,H68
P2573,H69
P2362,H60
P2292,H65
P2210,H64
P919,H33
P1136,H43
P1137,H45
P2616,H64
P2617,H64
P2209,H65
P1684,H40
P1685,H45
P1245,H40
P2474,H43
P2475,H30
P1619,H52
P1146,H43
P2206,H64
P2207,H65
P2141,H40
P2140,H62
P1963,H63
P1891,H60
P2370,H55
P2371,H56
P2416,H66
P2417,H67
P2546,H68
P2547,H69
P1182,H14
P2458,H66
P2459,H67
P2381,H40
P2176,H23
P1859,H28
P1227,H46
P1820,H58
P1821,H59
P1389,H51
P1998,H62
P1999,H63
P1927,H60
P1585,H55
P1272,H23
P1142,H23
P945,H37
P945,H43
P2504,H57
P2505,H57
P2494,H65
P2224,H64
P2226,H64
P2227,H65
P2008,H62
P2009,H63
P1937,H60
P2058,H55
P2059,H55
P1449,H28
P1775,H51
P1774,H52
P2366,H53
P2367,H44
P2365,H43
P2364,H57
P1734,H56
P2313,H60
P2312,H52
P1521,H53
P1415,H40
P1784,H56
P1785,H57
P1737,H57
P2214,H64
P2215,H65
P1431,H43
P1430,H28
P620,H30
P1488,H52
P1489,H53
P1704,H56
P1705,H57
P1490,H52
P1491,H53
P1706,H56
P1707,H57
P846,H8
P847,H8
P619,H35
P80,H11
P80,H12
P435,H16
P435,H23
P2146,H16
P2146,H23
P2147,H41
P2083,H63
P354,H20
P2586,H32
P2587,H34
P1221,H8
P2385,H56
P2384,H8
P1352,H33
P1345,H23
P123,H1
P123,H2
P672,H33
P673,H33
P476,H21
P476,H32
P661,H29
P661,H34
P1646,H52
P1647,H14
P1497,H53
P2579,H63
P2578,H56
P1743,H57
P1744,H56
P1745,H57
P2100,H20
P2101,H55
P150,H12
P150,H16
P2337,H59
P2336,H34
P2326,H38
P1233,H46
P1203,H38
P2522,H68
P2523,H69
P1812,H58
P1813,H59
P1377,H51
P2609,H66
P2608,H8
P2080,H8
P2570,H68
P2571,H69
P2324,H8
P2346,H55
P2347,H44
P1766,H8
P2396,H66
P2397,H67
P1100,H46
P1101,H47
P335,H13
P335,H20
P192,H10
